id	origin	file	line	source_kind	category	attributes	target_path	decision	reason	statement
366	supplied	semantics/core.k	228	syntax	function_declaration	function,total	material	ACCEPT_FIXED_MODEL_DECLARATION_ON_MATERIAL_PATH	construct or transition reachable from the target call	syntax Bool ::= isEqOrdOp(String) [function, total]
367	supplied	semantics/core.k	229	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule isEqOrdOp(OP:String) => OP ==String "==" orBool OP ==String "!=" orBool OP ==String "<" orBool OP ==String "<=" orBool OP ==String ">" orBool OP ==String ">="
368	supplied	semantics/core.k	233	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= isOrdOp(String) [function, total]
369	supplied	semantics/core.k	234	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule isOrdOp(OP:String) => OP ==String "<" orBool OP ==String "<=" orBool OP ==String ">" orBool OP ==String ">="
370	supplied	semantics/core.k	238	syntax	function_declaration	function,total	material	ACCEPT_FIXED_MODEL_DECLARATION_ON_MATERIAL_PATH	construct or transition reachable from the target call	syntax Vals ::= appendVal(Vals, Val) [function, total]
371	supplied	semantics/core.k	239	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule appendVal(.Vals, V:Val) => V , .Vals
372	supplied	semantics/core.k	240	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
373	supplied	semantics/core.k	242	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
374	supplied	semantics/core.k	243	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule vals2valSeq(.Vals) => .ValSeq
375	supplied	semantics/core.k	244	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
376	supplied	semantics/core.k	248	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= vsLen(ValSeq) [function, total]
377	supplied	semantics/core.k	249	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule vsLen(.ValSeq) => 0
378	supplied	semantics/core.k	250	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
379	supplied	semantics/core.k	252	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= isLen(IntSeq) [function, total]
380	supplied	semantics/core.k	253	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule isLen(.IntSeq) => 0
381	supplied	semantics/core.k	254	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
382	supplied	semantics/core.k	258	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
383	supplied	semantics/core.k	259	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
384	supplied	semantics/core.k	260	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
385	supplied	semantics/core.k	261	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
386	supplied	semantics/core.k	263	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
387	supplied	semantics/dict.k	20	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= dictV(ValSeq, ValSeq)
388	supplied	semantics/dict.k	23	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
389	supplied	semantics/dict.k	26	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
390	supplied	semantics/dict.k	27	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
391	supplied	semantics/dict.k	28	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
392	supplied	semantics/dict.k	30	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
393	supplied	semantics/dict.k	32	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
394	supplied	semantics/dict.k	37	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
395	supplied	semantics/dict.k	38	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dHasKey(.ValSeq, _:Val) => false
396	supplied	semantics/dict.k	39	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
397	supplied	semantics/dict.k	40	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
398	supplied	semantics/dict.k	43	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
399	supplied	semantics/dict.k	44	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
400	supplied	semantics/dict.k	45	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
401	supplied	semantics/dict.k	49	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
402	supplied	semantics/dict.k	50	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
403	supplied	semantics/dict.k	52	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
404	supplied	semantics/dict.k	54	rule	equational_rule	owise	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
405	supplied	semantics/dict.k	58	rule	operational_rule	priority	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
406	supplied	semantics/dict.k	63	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
407	supplied	semantics/dict.k	64	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= applyIndexD(Val, Val) [function]
408	supplied	semantics/dict.k	65	rule	operational_rule	priority	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
409	supplied	semantics/dict.k	70	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= dictSet(Val, Val, Val) [function]
410	supplied	semantics/dict.k	71	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
411	supplied	semantics/dict.k	76	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #dsetK(String, Val)
412	supplied	semantics/dict.k	77	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
413	supplied	semantics/dict.k	78	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
414	supplied	semantics/dict.k	82	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
415	supplied	semantics/dict.k	86	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #dsetV(Val, Val, Val)
416	supplied	semantics/dict.k	87	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
417	supplied	semantics/dict.k	90	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= normIdxD(Int, Int) [function, total]
418	supplied	semantics/dict.k	91	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
419	supplied	semantics/dict.k	92	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
420	supplied	semantics/dict.k	95	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
421	supplied	semantics/dict.k	97	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
422	supplied	semantics/dict.k	98	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
423	supplied	semantics/dict.k	99	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
424	supplied	semantics/dict.k	101	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
425	supplied	semantics/dict.k	102	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
426	supplied	semantics/dict.k	103	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
427	supplied	semantics/float.k	20	syntax	syntax_declaration	-	material	ACCEPT_FIXED_MODEL_DECLARATION_ON_MATERIAL_PATH	construct or transition reachable from the target call	syntax Val ::= Float
428	supplied	semantics/float.k	21	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> Float(F:Float) => F ... </k>
429	supplied	semantics/float.k	24	syntax	opaque_function_declaration	function,total,no-evaluators,symbol	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
430	supplied	semantics/float.k	25	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
431	supplied	semantics/float.k	27	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
432	supplied	semantics/float.k	30	syntax	opaque_function_declaration	function,total,no-evaluators,symbol	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
433	supplied	semantics/float.k	31	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
434	supplied	semantics/float.k	32	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
435	supplied	semantics/float.k	37	syntax	opaque_function_declaration	function,total,no-evaluators,symbol	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
436	supplied	semantics/float.k	38	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
