id	source	line	kind	tags	assessment	rationale	text
360	semantics/core.k	225	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	semantics/core.k	227	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= isLen(IntSeq) [function, total]
362	semantics/core.k	228	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule isLen(.IntSeq)                => 0
363	semantics/core.k	229	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)\n\n  // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged\n  // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
364	semantics/core.k	233	syntax	function,total	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	semantics/core.k	234	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
366	semantics/core.k	235	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
367	semantics/core.k	236	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))\n       requires I >Int 0
368	semantics/core.k	238	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS\n       requires I <Int 0
369	semantics/dict.k	20	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= dictV(ValSeq, ValSeq)\n\n  // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
370	semantics/dict.k	23	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq)\n                 | #dictKey(Expr, Entries, ValSeq, ValSeq)\n                 | #dictVal(Val, Entries, ValSeq, ValSeq)
371	semantics/dict.k	26	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	semantics/dict.k	27	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	semantics/dict.k	28	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq)\n        => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	semantics/dict.k	30	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq)\n        => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	semantics/dict.k	32	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq)\n        => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>\n\n  // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is\n  // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
376	semantics/dict.k	37	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	semantics/dict.k	38	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dHasKey(.ValSeq, _:Val)                => false
378	semantics/dict.k	39	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
379	semantics/dict.k	40	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)\n\n  // dPutK: KS unchanged if K already present, else append K (keep-first-position).
380	semantics/dict.k	43	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	semantics/dict.k	44	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
382	semantics/dict.k	45	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)\n\n  // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The\n  // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
383	semantics/dict.k	49	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	semantics/dict.k	50	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)\n       requires A ==K K
385	semantics/dict.k	52	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))\n       requires notBool (A ==K K)
386	semantics/dict.k	54	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]\n\n  // ==== dict methods ========================================================\n  // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
387	semantics/dict.k	58	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals)\n        => #alloc(list(KS)) ... </k>\n       [priority(40)]\n\n  // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) =="
388	semantics/dict.k	63	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	semantics/dict.k	64	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= applyIndexD(Val, Val) [function]
390	semantics/dict.k	65	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k>\n       [priority(45)]\n\n  // ==== dict subscript-assign: d[k] = v (insert/update in place) =============\n  // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
391	semantics/dict.k	70	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= dictSet(Val, Val, Val) [function]
392	semantics/dict.k	71	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))\n\n  // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope\n  // value: a bare dict updates in the scope (dicts stay values); a ref (a heap\n  // list — or a heap dict later) writes the heap in place.
393	semantics/dict.k	76	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #dsetK(String, Val)
394	semantics/dict.k	77	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	semantics/dict.k	78	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>\n       requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
396	semantics/dict.k	82	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires X in_keys(M) andBool isRefV({M[X]}:>Val)
397	semantics/dict.k	86	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #dsetV(Val, Val, Val)
398	semantics/dict.k	87	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k>\n       <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>\n  // negative-index normalization local to the write (subscript.k's is not imported here)
399	semantics/dict.k	90	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= normIdxD(Int, Int) [function, total]
400	semantics/dict.k	91	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
401	semantics/dict.k	92	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0\n\n  // ==== dict == (order-insensitive: same size + same key->value pairs) =======
402	semantics/dict.k	95	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq))\n    => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
403	semantics/dict.k	97	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	semantics/dict.k	98	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	semantics/dict.k	99	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq)\n    => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
406	semantics/dict.k	101	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
407	semantics/dict.k	102	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
