source	start_line	end_line	keyword	class	attributes	function	total	functional	simplification	priority	opaque_symbol	used_by_solution	normalized_sha256	assessment	sentence
reference-semantics/semantics/controls.k	6	8	imports	imports		False	False	False	False		False	False	b578ab301681605b068fff485f3b5fea1fc935e41297f6c681dfa5731dcbf7de	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-ITER // ==== Assign / AugAssign (write the current scope; RHS evaluated by strictness) ==
reference-semantics/semantics/controls.k	9	11	rule	operational	X <- V	False	False	False	False		False	False	a78b31a11fb1e616fc20d1b741f692cbede4e634503bf6d86c3e2f97a09b36ca	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/controls.k	12	19	rule	operational	"X;""$cells"";X;priority(40)"	False	False	False	False	priority(40)	False	False	46fcacaf0429bbd96797c91ccdd68360486d7b3010e19fd46b9b1fc6f7f2ff23	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
reference-semantics/semantics/controls.k	20	26	rule	operational	X;..	False	False	False	False		False	False	86c0c2c417721c3e4d49aed026fe94905258240d033ec57f781320de5351483c	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes> requires X in_keys(M) // `lst += [..]` where lst is a heap ref: the generic rule leaves applyBin(OP, ref, V) — but the // ref-deref preemption is BinOp-level (operators.k), so applyBin never derefs and it sticks. Route // the ref case through BinOp so the deref + list-concat + #alloc path fires (result is a fresh ref).
reference-semantics/semantics/controls.k	27	34	rule	operational	X;priority(40)	False	False	False	False	priority(40)	False	False	48037c0fb312c6b734b36bbace9f11075fd13d987b853a4eb063ce7703aaeca4	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)] // ==== import trivia: `from math import floor, ceil` binds the supported // names as builtins in the current scope; every other import is a no-op
reference-semantics/semantics/controls.k	35	35	rule	operational		False	False	False	False		False	False	f402a7269397fca0b1ac21aed748b760050ba708a163d261f974e913771da3c2	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> ImportFrom(""math"", NS:ParamNames) => #bindImports(NS) ... </k>"
reference-semantics/semantics/controls.k	36	36	rule	operational	owise	False	False	False	False		False	False	52700f6597b29ddb0bc621e8272d2fed465b14604d21641c831c107ffb9411fd	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
reference-semantics/semantics/controls.k	37	37	syntax	syntax		False	False	False	False		False	False	88b5590c6cf0d241359de642778c97d21462b7df276d7ff9da14b483221cd040	fixed supplied-semantics item not reached by this program; no candidate extension	syntax KItem ::= #bindImports(ParamNames)
reference-semantics/semantics/controls.k	38	38	rule	operational		False	False	False	False		False	False	775670eae46ffc1b3ac3c61cc6400e6a17c0e758ff2a08cda58bb08045a0ad4d	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #bindImports(.ParamNames) => .K ... </k>
reference-semantics/semantics/controls.k	39	42	rule	operational	N <- builtinV(N)	False	False	False	False		False	False	16792e79fae547f357c72fda3710d3fb1eea03d5131e31991975acacb404b3d6	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String ""floor"" orBool N ==String ""ceil"""
reference-semantics/semantics/controls.k	43	47	rule	operational		False	False	False	False		False	False	149ac3587bf6eefd33543e858da8f32fb6a15fa7064c5bf97eb42ad115c808b9	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String ""floor"" orBool N ==String ""ceil"") // ==== Expr statement: evaluate for effect, discard the value =============== // (bare calls — mutator methods, docstrings; the WP0 statement-trivia rung)"
reference-semantics/semantics/controls.k	48	50	rule	operational		False	False	False	False		False	True	6e525bc694fad47ae585029f37af7a70ad8359e2bb2736f2d8fff8f62e34e399	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> Expr(_:Val) => .K ... </k> // ==== If (condition evaluated by strictness) ==============================
reference-semantics/semantics/controls.k	51	51	syntax	syntax		False	False	False	False		False	True	7b0fe50a62195a3b0fef8fb68b9e36bec75ecac9e75acf69e84b5201a689d177	fixed supplied-semantics execution slice; manually reviewed for this program	syntax KItem ::= #branch(Bool, Stmts, Stmts)
reference-semantics/semantics/controls.k	52	52	rule	operational		False	False	False	False		False	True	cbe0a65ca8b486f863733c806119e1f4a10dbab29dfe59f18e11ba8a0eba3c24	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
reference-semantics/semantics/controls.k	53	53	rule	operational		False	False	False	False		False	True	590ba86f9c098d790a320da93c083cc8f802c9ca35711eb1cc2cd74245b5ba9f	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #branch(true, T:Stmts, _:Stmts) => T ... </k>
reference-semantics/semantics/controls.k	54	56	rule	operational		False	False	False	False		False	True	37fb93cd49df920bfbfe5eee1be09917f6b4c7d70ba1fefa275974990fd2803b	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k> // ==== IfExp: ternary T if C else E ========================================
reference-semantics/semantics/controls.k	57	58	rule	operational		False	False	False	False		False	False	7a11b92d5f399aa2ed578a0cd9ca0621ef427ca8023e7c60717b9100e28a1915	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
reference-semantics/semantics/controls.k	59	64	rule	operational		False	False	False	False		False	False	769d0358576822f24e291c824fb6144fcb282005cdede1a21589e886f5c714ac	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V) // ==== For: one loop, in-cell continuation, over #iterNext ================= // (the iterable is evaluated once, by strictness; the protocol stays rewrites — // circularities anchor on #loop and narrowing substitutes the structure)
reference-semantics/semantics/controls.k	65	68	syntax	syntax		False	False	False	False		False	False	527ed693357cc917d7a66c85117620efd2d6e9d63fd3c513d857d75f32c5c84e	fixed supplied-semantics item not reached by this program; no candidate extension	"syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | ""#cont"" | ""#brk"""
reference-semantics/semantics/controls.k	69	70	rule	operational		False	False	False	False		False	False	54e2c3c93eb9e29b84ab176aea9ecc6ea72a430e4d0191059235eb51231c0480	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
reference-semantics/semantics/controls.k	71	71	rule	operational		False	False	False	False		False	False	f6431203e70c43ecb8a36acee40238048e5ae9c14481a6f5e8cb0b7b1d58b46e	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
reference-semantics/semantics/controls.k	72	72	rule	operational		False	False	False	False		False	False	e22f89d510cff7d36192b2a2ccfeaaf725796c8c8c827450ae307c7947ef155a	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
reference-semantics/semantics/controls.k	73	76	rule	operational		False	False	False	False		False	False	a1af2eb81632c08ecc01d7fe70860ba932c54cb14b0f345508e8eaf3c288c931	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k> // ==== While ==============================================================
reference-semantics/semantics/controls.k	77	77	rule	operational		False	False	False	False		False	False	cc778d0a7dee57761ad2083c164374f1ca61a417f970a113330d7964d8a869df	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
reference-semantics/semantics/controls.k	78	78	rule	operational		False	False	False	False		False	False	6b4a239ea0168f84cd9b863978fae9d5c0b970eabaf77a73c6bbda53ca569539	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
reference-semantics/semantics/controls.k	79	80	rule	operational		False	False	False	False		False	False	7954a0aef08296979e388406314e89fd6e2dba4ea575dad2bf1408e922ce13cf	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
reference-semantics/semantics/controls.k	81	84	rule	operational		False	False	False	False		False	False	df659ad8351c602a321c3d788457332fcb4a0b9bcb5d6ee95f2326f9314a21e9	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V) // ==== loop control (break / continue) =====================================
reference-semantics/semantics/controls.k	85	85	rule	operational		False	False	False	False		False	False	bb87d59b209abee2097a69ac0521f4f49fc8162769983885860572a9797f7f3a	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
reference-semantics/semantics/controls.k	86	86	rule	operational		False	False	False	False		False	False	7987cb734506ffbd385ee94489bf6138d7d3e170c7e1bcf045a5de280ba0bb83	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> Continue => #cont ... </k>
reference-semantics/semantics/controls.k	87	87	rule	operational		False	False	False	False		False	False	0c6690a88f1d95c9312e4548a2245797efb3794c54bd0b998bc299250012679e	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> Break => #brk ... </k>
reference-semantics/semantics/controls.k	88	88	rule	operational		False	False	False	False		False	False	8617466b01468a24391f6c8144aa24fad531384c5ac6b67bf45ac202c9903691	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
reference-semantics/semantics/controls.k	89	89	rule	operational	owise	False	False	False	False		False	False	5cabf37fa715399227a3a3ac10bbe5848811a4674872d38789dbcaaf8a962b70	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
reference-semantics/semantics/controls.k	90	90	rule	operational		False	False	False	False		False	False	5b9a5f06df03d210661bd4242bc729c182e9d98bf2ac35665f7d2c1cba2048f8	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
reference-semantics/semantics/controls.k	91	94	rule	operational	owise	False	False	False	False		False	False	dfd7f5ed393c743ed03fd14d9a028e4dbfadd9ec6853f544773e668eb3c0a896	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise] // ==== heap-object deref at the truthiness/iteration consumers ============== // (priority(40) preempts the generic Val rules so truthy/#loop never see a ref)
reference-semantics/semantics/controls.k	95	97	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	ff65bd7ea83de9c1aac2201a6aacd05085c15bf4f7a8368a115d11754dd3088a	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/controls.k	98	100	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	a42c325234497da9c2b931fb7600707181b79378e75ed4242f79fffa971045ec	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/controls.k	101	105	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	da33a9064f83cd38fa1b7ff2e0beb93bc52a83a2faaa16e9d6c6249eb11f5591	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // For derefs its iterable ONCE at loop start (iteration is over the snapshot; // mutating the iterated list inside its own loop is outside the subset)
reference-semantics/semantics/controls.k	106	108	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	32f13b8026fc2ebda6564a756c9a8580ce60ecbf5ede2d77d9b9482ba95abf50	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/controls.k	109	109	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/core.k	3	3	module	module		False	False	False	False		False	False	6f8de5b253608309bc62e1e06d6c9d794fdc890af16d988e5e49d07a95e3b1df	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-CORE
reference-semantics/semantics/core.k	4	4	imports	imports		False	False	False	False		False	False	53e3bff8f927183283d900a5251fa5e2512a93c8faf32e529621ebe895d93050	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-SYNTAX
