COMMAND: /audit-output/evidence/static/inventory_k.py
file	line	kind	attributes	decision	statement
reference-semantics/semantics/core.k	244	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
reference-semantics/semantics/core.k	248	syntax	function,total	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Int ::= vsLen(ValSeq) [function, total]
reference-semantics/semantics/core.k	249	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule vsLen(.ValSeq) => 0
reference-semantics/semantics/core.k	250	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S) 
reference-semantics/semantics/core.k	252	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= isLen(IntSeq) [function, total]
reference-semantics/semantics/core.k	253	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule isLen(.IntSeq) => 0
reference-semantics/semantics/core.k	254	rule	total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
reference-semantics/semantics/core.k	258	syntax	function,total	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
reference-semantics/semantics/core.k	259	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
reference-semantics/semantics/core.k	260	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
reference-semantics/semantics/core.k	261	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
reference-semantics/semantics/core.k	263	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
reference-semantics/semantics/dict.k	20	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
reference-semantics/semantics/dict.k	23	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
reference-semantics/semantics/dict.k	26	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	rule	total,concrete,symbolic	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
reference-semantics/semantics/dict.k	37	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	38	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dHasKey(.ValSeq, _:Val) => false
reference-semantics/semantics/dict.k	39	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
reference-semantics/semantics/dict.k	40	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
reference-semantics/semantics/dict.k	43	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	44	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	rule	owise	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
reference-semantics/semantics/dict.k	49	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
reference-semantics/semantics/dict.k	50	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR)
reference-semantics/semantics/dict.k	52	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
reference-semantics/semantics/dict.k	54	rule	owise	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
reference-semantics/semantics/dict.k	58	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
reference-semantics/semantics/dict.k	63	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	64	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= applyIndexD(Val, Val) [function]
reference-semantics/semantics/dict.k	65	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
reference-semantics/semantics/dict.k	70	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= dictSet(Val, Val, Val) [function]
reference-semantics/semantics/dict.k	71	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
reference-semantics/semantics/dict.k	76	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #dsetK(String, Val)
reference-semantics/semantics/dict.k	77	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
reference-semantics/semantics/dict.k	82	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
reference-semantics/semantics/dict.k	86	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #dsetV(Val, Val, Val)
reference-semantics/semantics/dict.k	87	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
reference-semantics/semantics/dict.k	90	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= normIdxD(Int, Int) [function, total]
reference-semantics/semantics/dict.k	91	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/dict.k	92	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
reference-semantics/semantics/dict.k	95	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	97	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
reference-semantics/semantics/dict.k	98	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	101	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
reference-semantics/semantics/dict.k	102	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
reference-semantics/semantics/dict.k	103	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/float.k	20	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= Float
reference-semantics/semantics/float.k	21	rule	concrete,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
reference-semantics/semantics/float.k	24	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
reference-semantics/semantics/float.k	25	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete] 
reference-semantics/semantics/float.k	27	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
reference-semantics/semantics/float.k	30	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
reference-semantics/semantics/float.k	31	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
reference-semantics/semantics/float.k	32	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used).
reference-semantics/semantics/float.k	37	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
reference-semantics/semantics/float.k	38	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
reference-semantics/semantics/float.k	39	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them.
reference-semantics/semantics/float.k	43	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
reference-semantics/semantics/float.k	44	rule	concrete,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)
reference-semantics/semantics/float.k	50	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
reference-semantics/semantics/float.k	51	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
reference-semantics/semantics/float.k	52	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2) 
reference-semantics/semantics/float.k	54	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
reference-semantics/semantics/float.k	55	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule absF(F:Float) => absFloat(F) [concrete]
reference-semantics/semantics/float.k	56	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBuiltin("abs", F:Float, .Vals) => absF(F) // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value).
reference-semantics/semantics/float.k	61	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Import(_:String) => .K ... </k> // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
reference-semantics/semantics/float.k	65	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= "#mathCeil"
reference-semantics/semantics/float.k	66	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
reference-semantics/semantics/float.k	67	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k> // math.floor(x) — same interception shape as math.ceil
reference-semantics/semantics/float.k	70	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= "#mathFloor"
reference-semantics/semantics/float.k	71	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
reference-semantics/semantics/float.k	72	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
reference-semantics/semantics/float.k	73	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
reference-semantics/semantics/float.k	74	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule floorFI(I:Int) => I [concrete]
reference-semantics/semantics/float.k	75	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete] // bare floor/ceil (bound by `from math import floor, ceil`)
reference-semantics/semantics/float.k	78	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
reference-semantics/semantics/float.k	79	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V) // math.pow(x, y) — a two-arg interception onto powF (ints promote)
reference-semantics/semantics/float.k	82	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
reference-semantics/semantics/float.k	83	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
reference-semantics/semantics/float.k	84	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
reference-semantics/semantics/float.k	85	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
reference-semantics/semantics/float.k	86	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= toF(Val) [function, total, symbol(toF)]
reference-semantics/semantics/float.k	87	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule toF(F:Float) => F [concrete]
reference-semantics/semantics/float.k	88	rule	opaque,concrete,symbolic	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule toF(I:Int) => intToF(I) [concrete] // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
reference-semantics/semantics/float.k	93	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
reference-semantics/semantics/float.k	94	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule ceilF(I:Int) => I [concrete]
reference-semantics/semantics/float.k	95	rule	concrete,symbolic	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete] // unary minus on a float (e.g. the literal -2.4 = UnaryOp("-", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal.
reference-semantics/semantics/float.k	99	rule	concrete,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyUn("-", F:Float) => 0.0 -Float F // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules.
reference-semantics/semantics/float.k	103	syntax	function,total,no-evaluators	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
reference-semantics/semantics/float.k	104	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
reference-semantics/semantics/float.k	105	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2) 
