Script started on 2026-07-26 14:55:10-05:00 [<not executed on terminal>]
id	file	lines	kind	attributes	impact	decision	declaration_or_rule
K665	semantics/methods.k	61-63	rule	concrete	FIXED_USED	SOUND_ON_TARGET_PATH	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
K666	semantics/methods.k	64-64	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
K667	semantics/methods.k	65-65	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K668	semantics/methods.k	66-66	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntOccVS(.ValSeq, _:Val) => 0
K669	semantics/methods.k	67-67	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K670	semantics/methods.k	68-71	rule	symbol	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
K671	semantics/methods.k	72-74	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
K672	semantics/methods.k	75-75	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
K673	semantics/methods.k	76-76	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K674	semantics/methods.k	77-77	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
K675	semantics/methods.k	79-79	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
K676	semantics/methods.k	82-82	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
K677	semantics/methods.k	83-83	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
K678	semantics/methods.k	84-84	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
K679	semantics/methods.k	85-85	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= isWSC(Int) [function, total]
K680	semantics/methods.k	86-88	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
K681	semantics/methods.k	89-93	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1).
K682	semantics/methods.k	94-96	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
K683	semantics/methods.k	97-97	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
K684	semantics/methods.k	98-98	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
K685	semantics/methods.k	99-99	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
K686	semantics/methods.k	101-101	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
K687	semantics/methods.k	104-105	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
K688	semantics/methods.k	106-106	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
K689	semantics/methods.k	107-107	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
K690	semantics/methods.k	108-108	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
K691	semantics/methods.k	109-111	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
K692	semantics/methods.k	112-112	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= isUpperC(Int) [function, total]
K693	semantics/methods.k	113-114	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
K694	semantics/methods.k	115-115	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= isLowerC(Int) [function, total]
K695	semantics/methods.k	116-117	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
K696	semantics/methods.k	118-118	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= isAlphaC(Int) [function, total]
K697	semantics/methods.k	119-120	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
K698	semantics/methods.k	121-121	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= isDigitC(Int) [function, total]
K699	semantics/methods.k	122-123	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
K700	semantics/methods.k	124-124	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= hasUpper(IntSeq) [function, total]
K701	semantics/methods.k	125-125	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasUpper(.IntSeq) => false
K702	semantics/methods.k	126-127	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
K703	semantics/methods.k	128-128	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= hasLower(IntSeq) [function, total]
K704	semantics/methods.k	129-129	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasLower(.IntSeq) => false
K705	semantics/methods.k	130-131	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
K706	semantics/methods.k	132-132	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= allAlpha(IntSeq) [function, total]
K707	semantics/methods.k	133-133	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule allAlpha(.IntSeq) => true
K708	semantics/methods.k	134-135	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
K709	semantics/methods.k	136-136	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= allDigit(IntSeq) [function, total]
K710	semantics/methods.k	137-137	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule allDigit(.IntSeq) => true
K711	semantics/methods.k	138-139	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
K712	semantics/methods.k	140-141	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= lowerC(Int) [function, total]
K713	semantics/methods.k	142-142	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
K714	semantics/methods.k	143-144	rule	owise	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule lowerC(C:Int) => C [owise]
K715	semantics/methods.k	145-145	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= upperC(Int) [function, total]
K716	semantics/methods.k	146-146	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
K717	semantics/methods.k	147-148	rule	owise	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule upperC(C:Int) => C [owise]
K718	semantics/methods.k	149-149	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= swapC(Int) [function, total]
K719	semantics/methods.k	150-150	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
K720	semantics/methods.k	151-151	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
K721	semantics/methods.k	152-153	rule	owise	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule swapC(C:Int) => C [owise]
K722	semantics/methods.k	154-154	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= mapLower(IntSeq) [function, total]
K723	semantics/methods.k	155-155	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapLower(.IntSeq) => .IntSeq
K724	semantics/methods.k	156-157	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
K725	semantics/methods.k	158-158	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
K726	semantics/methods.k	159-159	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapUpper(.IntSeq) => .IntSeq
K727	semantics/methods.k	160-161	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
K728	semantics/methods.k	162-162	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
K729	semantics/methods.k	163-163	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapSwap(.IntSeq) => .IntSeq
K730	semantics/methods.k	164-165	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
K731	semantics/methods.k	166-166	syntax	function,total	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
K732	semantics/methods.k	167-167	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule startsWith(.IntSeq, _:IntSeq) => true
K733	semantics/methods.k	168-168	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
K734	semantics/methods.k	169-169	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
K735	semantics/operators.k	10-11	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
K736	semantics/operators.k	12-14	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
K737	semantics/operators.k	15-15	context	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	context Compare(HOLE, _)
K738	semantics/operators.k	16-16	context	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	context Compare(_:Val, CmpOp(_, HOLE))
K739	semantics/operators.k	17-18	rule	owise	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
K740	semantics/operators.k	19-19	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("is", V:Val, noneV) => V ==K noneV
K741	semantics/operators.k	20-24	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref.
K742	semantics/operators.k	25-27	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K743	semantics/operators.k	28-29	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
K744	semantics/operators.k	34-35	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
K745	semantics/operators.k	38-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
K746	semantics/operators.k	44-46	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K747	semantics/range.k	9-9	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= inRange(Int, Int, Int) [function, total]
K748	semantics/range.k	10-11	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
K749	semantics/range.k	12-12	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= rangeLen(Int, Int, Int) [function]
K750	semantics/range.k	13-13	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
K751	semantics/range.k	15-15	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
K752	semantics/range.k	17-17	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
K753	semantics/range.k	20-21	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
K754	semantics/range.k	23-23	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
K755	semantics/set.k	8-10	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
K756	semantics/set.k	11-11	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
K757	semantics/set.k	12-12	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule codeIn(_:Int, .IntSeq) => false
K758	semantics/set.k	13-15	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
K759	semantics/set.k	16-17	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
K760	semantics/set.k	18-18	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
K761	semantics/set.k	19-19	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
K762	semantics/set.k	20-20	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
K763	semantics/set.k	22-22	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
K764	semantics/set.k	25-25	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
K765	semantics/set.k	26-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
K766	semantics/set.k	27-30	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
K767	semantics/set.k	31-31	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
K768	semantics/set.k	32-32	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule subsetCodes(.IntSeq, _:IntSeq) => true
K769	semantics/set.k	33-34	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
K770	semantics/set.k	35-35	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
K771	semantics/set.k	36-38	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
K772	semantics/set.k	39-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
K773	semantics/sort.k	18-18	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED	OPAQUE_FIXED_PRIMITIVE_UNUSED	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
K774	semantics/sort.k	19-19	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= insVS(Int, ValSeq) [function]
K775	semantics/sort.k	20-20	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule sortVS(.ValSeq) => .ValSeq [concrete]
K776	semantics/sort.k	21-21	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
K777	semantics/sort.k	22-22	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
K778	semantics/sort.k	23-23	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
K779	semantics/sort.k	24-25	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
K780	semantics/sort.k	26-26	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
K781	semantics/sort.k	27-27	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
K782	semantics/sort.k	28-28	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
K783	semantics/sort.k	29-29	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
K784	semantics/sort.k	31-31	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
K785	semantics/sort.k	36-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
K786	semantics/sort.k	40-48	rule	priority,concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
K787	semantics/sort.k	49-50	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED	OPAQUE_FIXED_PRIMITIVE_UNUSED	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
K788	semantics/sort.k	51-52	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
K789	semantics/sort.k	53-53	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
K790	semantics/sort.k	54-54	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revVSAcc(.ValSeq, A:ValSeq) => A
K791	semantics/sort.k	55-56	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
K792	semantics/sort.k	57-57	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
K793	semantics/sort.k	58-58	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule condRev(S:ValSeq, false) => S
K794	semantics/sort.k	59-60	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule condRev(S:ValSeq, true) => revVS(S)
K795	semantics/sort.k	61-62	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
K796	semantics/sort.k	63-64	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
K797	semantics/sort.k	65-71	rule	total,concrete,symbol	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
K798	semantics/str.k	8-8	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
K799	semantics/str.k	9-12	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
K800	semantics/str.k	13-13	syntax	function	FIXED_USED	SOUND_ON_TARGET_PATH	syntax IntSeq ::= strToCodes(String) [function]
K801	semantics/str.k	14-14	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
K802	semantics/str.k	15-15	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule strToCodes("") => .IntSeq
