id	file	line	kind	target_relevance	review_decision	declaration
427	reference-semantics/semantics/core.k	185	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	syntax ApplyK ::= toCall(Val)
428	reference-semantics/semantics/core.k	186	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
429	reference-semantics/semantics/core.k	189	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
430	reference-semantics/semantics/core.k	190	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
431	reference-semantics/semantics/core.k	191	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
432	reference-semantics/semantics/core.k	194	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> Int(I:Int)   => I ... </k>
433	reference-semantics/semantics/core.k	195	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> Bool(B:Bool) => B ... </k>
434	reference-semantics/semantics/core.k	196	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> NoneVal      => noneV ... </k>
435	reference-semantics/semantics/core.k	199	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function	syntax Bool ::= truthy(Val) [function]
436	reference-semantics/semantics/core.k	200	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(B:Bool)          => B
437	reference-semantics/semantics/core.k	201	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(noneV)           => false
438	reference-semantics/semantics/core.k	202	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(I:Int)           => I =/=Int 0
439	reference-semantics/semantics/core.k	203	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
440	reference-semantics/semantics/core.k	204	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
441	reference-semantics/semantics/core.k	205	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
442	reference-semantics/semantics/core.k	208	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function	syntax Val  ::= applyUn(String, Val) [function]
443	reference-semantics/semantics/core.k	209	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function	syntax Val  ::= applyBin(String, Val, Val) [function]
444	reference-semantics/semantics/core.k	210	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function	syntax Bool ::= applyCmp(String, Val, Val) [function]
445	reference-semantics/semantics/core.k	213	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function,total	syntax Vals ::= appendVal(Vals, Val) [function, total]
446	reference-semantics/semantics/core.k	214	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule appendVal(.Vals, V:Val)              => V , .Vals
447	reference-semantics/semantics/core.k	215	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
448	reference-semantics/semantics/core.k	217	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function,total	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
449	reference-semantics/semantics/core.k	218	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule vals2valSeq(.Vals)            => .ValSeq
450	reference-semantics/semantics/core.k	219	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
451	reference-semantics/semantics/core.k	223	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=function,total	syntax Int ::= vsLen(ValSeq) [function, total]
452	reference-semantics/semantics/core.k	224	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule vsLen(.ValSeq)                => 0
453	reference-semantics/semantics/core.k	225	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
454	reference-semantics/semantics/core.k	227	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= isLen(IntSeq) [function, total]
455	reference-semantics/semantics/core.k	228	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule isLen(.IntSeq)                => 0
456	reference-semantics/semantics/core.k	229	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
457	reference-semantics/semantics/core.k	233	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
458	reference-semantics/semantics/core.k	234	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
459	reference-semantics/semantics/core.k	235	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
460	reference-semantics/semantics/core.k	236	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
461	reference-semantics/semantics/core.k	238	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
462	reference-semantics/semantics/core.k	240	endmodule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	endmodule
463	reference-semantics/semantics/dict.k	13	module	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	module MPY-DICT
464	reference-semantics/semantics/dict.k	14	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-CORE
465	reference-semantics/semantics/dict.k	15	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-ITER
466	reference-semantics/semantics/dict.k	16	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-METHODS
467	reference-semantics/semantics/dict.k	17	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-LIST
468	reference-semantics/semantics/dict.k	20	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax Val ::= dictV(ValSeq, ValSeq)
469	reference-semantics/semantics/dict.k	23	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
470	reference-semantics/semantics/dict.k	26	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
471	reference-semantics/semantics/dict.k	27	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
472	reference-semantics/semantics/dict.k	28	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
473	reference-semantics/semantics/dict.k	30	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
474	reference-semantics/semantics/dict.k	32	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
475	reference-semantics/semantics/dict.k	37	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
476	reference-semantics/semantics/dict.k	38	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dHasKey(.ValSeq, _:Val)                => false
477	reference-semantics/semantics/dict.k	39	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
478	reference-semantics/semantics/dict.k	40	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
479	reference-semantics/semantics/dict.k	43	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
480	reference-semantics/semantics/dict.k	44	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
481	reference-semantics/semantics/dict.k	45	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
482	reference-semantics/semantics/dict.k	49	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
483	reference-semantics/semantics/dict.k	50	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
484	reference-semantics/semantics/dict.k	52	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
