id,source,module,keyword,classification,disposition,judgment,sentence_sha256
reference-semantics/semantics/controls.k:85-85,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|ordinary,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,ba925d6955a461911c2da9785c091376a9c3f4f30db383a69ddef656ac396734
reference-semantics/semantics/controls.k:86-86,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6a0861a0458a11c6faf8834d628937327db3e968382a5d8e617597572dc71e7d
reference-semantics/semantics/controls.k:87-87,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,e7af077a24868a4c4de8baf0a557eb461717e384ead7165629d96115482b9d22
reference-semantics/semantics/controls.k:88-88,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,e184ace8de6758d658b3c5c6b6cb50d3aa3eab5fd0d5d8ea15868a9f91b1047f
reference-semantics/semantics/controls.k:89-89,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|owise,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,36a5446e5ad8c8cb9e49866d621e1b44034311b4d884eb7814a8c137c9b9a755
reference-semantics/semantics/controls.k:90-90,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,df46dcb80f06fa18d60ad2683347d8c078dcc6ad686d8a946103ee9d40dc1100
reference-semantics/semantics/controls.k:91-94,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|owise,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,a8943e08818ba60c4557cd2ab305fe7afd5aa0ddc4310938bb288cd58ea4600f
reference-semantics/semantics/controls.k:95-97,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,70cdc150d43c6d2a8627bfbced8c7e07eccbaa00c0ba2fd4de12e87965bb8727
reference-semantics/semantics/controls.k:98-100,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,729dd0cfddba5f39397d555f45b227ad2ca0828d5bf15693535246abb6a09c26
reference-semantics/semantics/controls.k:101-105,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1ab8f2c48401c158f2c16c84715d2dce63eea58544271047561322f18e0fa8d2
reference-semantics/semantics/controls.k:106-108,reference-semantics/semantics/controls.k,MPY-CONTROLS,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2609decd7f80dcd9f9d0ad765f9b4824023acc8d1da96a5b1444f9b6f4ccaf7d
reference-semantics/semantics/core.k:4-4,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,d8a36c1e3f01428ee2efab62031a0b5bc69bc86ab6d2dd061b1e4305de5c8aec
reference-semantics/semantics/core.k:5-5,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,f9a86d3cc4862fabfd350dc05b63195d3873c85b6b8334b77ca2e987865453ed
reference-semantics/semantics/core.k:6-6,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,21e80c63d2f520a87ad8e2b1a0bd7d4b239f3e3a2a9b127c4dde68064b75512c
reference-semantics/semantics/core.k:7-7,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,17267080c8979d98d40d3e950c9ef395b1fb8096e94a5c3a6d9dbf5009ccee4e
reference-semantics/semantics/core.k:8-8,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,8daed188908d2be7e9cd687313ffdadf2a476e9516f9e490fa09248f99ada553
reference-semantics/semantics/core.k:9-9,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,e209ed71bb279ece6315316602bc69074a495b055c377696ba65b253254b6b7b
reference-semantics/semantics/core.k:10-12,reference-semantics/semantics/core.k,MPY-CORE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,5e677be43258d807dd19f939f7e6f013953cb96f16df92fd92c14c6360a83c4f
reference-semantics/semantics/core.k:13-13,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,fbc4f36a7b474a72248e1a4aabde634b6bc2febf4ef1b5ff1328251688657384
reference-semantics/semantics/core.k:14-14,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,59d8109032cf2dea0c92167d00d60c77feff3a7a05024d8695bf12789da3708f
reference-semantics/semantics/core.k:15-17,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,a0c800b5e6e53275492bb72717b4fbda7b598ae61b90b704be7755f2b06a8d53
reference-semantics/semantics/core.k:18-24,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,a4814efed72d0490cfa176ab26fc60eb72faba73517ee462365cbaec7e92eea2
reference-semantics/semantics/core.k:25-35,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,dd99ff20373c3cac30a29a574163f890b5f0619e044650e5b5db94fbd52639c2
reference-semantics/semantics/core.k:36-36,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,7bf18772a478a1c23135e582a8f7026379387d046ebb06fead0402b6396b40ba
reference-semantics/semantics/core.k:37-37,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,33213d91b35a2f3ae19153d5c8b145cd9932befd1ab1b66a99868085943e8b09
reference-semantics/semantics/core.k:38-38,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,23785b2f7c8e485a8761728c53ad25fce6e0fbed66c32e303277daed49417fab
reference-semantics/semantics/core.k:39-39,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,554c2633f2ef68732d3eafc62b4134089a482f78600a726fb5f0846eb7a12bfb
reference-semantics/semantics/core.k:40-40,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,8248cab7dafd77b63532851954962bae4107bc3dad0232bcc6c251fcc3e860e1
reference-semantics/semantics/core.k:41-41,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,3c1704eb103a4d824c58d969af0e09a7e4ac5cf94753f9f7c4b40a8c439b1f49
reference-semantics/semantics/core.k:42-48,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,2a0f8c5316722f24917e46a5e939b4ba326ca66e7a15ed7ad874bcc772651dc8
reference-semantics/semantics/core.k:49-67,reference-semantics/semantics/core.k,MPY-CORE,configuration,configuration,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,aeee897bd228c1e05db486f93be051904498fb1f467d63441da91b2c1a2cdab8
reference-semantics/semantics/core.k:68-68,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,446fcdb6d88f4ebb7d1dcd36c7f50ded71bb32f47431d63b66c2105f6a883ad2
reference-semantics/semantics/core.k:69-69,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,b3c0f33667b498ccecb324fe66969b5113463c4a505a070e6033c4f46c55c794
reference-semantics/semantics/core.k:70-74,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|owise,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,af39086f0625bc25e14077df75b9c6c3a580728c27ffdbb2d2aecb89376b6ed1
reference-semantics/semantics/core.k:75-75,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,81839d80e1283228f4066794b14199c36f48b4cfc7aef4bca08eaed74e5487e1
reference-semantics/semantics/core.k:76-76,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,856539e850282570d70f539dc6d957de87af5f677de0faa217cf272a11a35179
reference-semantics/semantics/core.k:77-77,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,334532a207c2cf9be695532a30452c9b8bc9789fcad182ebbf05d5f2ce17d56b
reference-semantics/semantics/core.k:78-84,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|owise,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5ee08cd4f6e825f62127c385547fd52944d30d98b9da7bca91889adc87ee7ee6
reference-semantics/semantics/core.k:85-94,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,b97c43df7bdda22521b4fcd34d7fea85d2f7ec59373ff7fe79b24d344edd8af8
reference-semantics/semantics/core.k:95-95,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,5b4a0cd5114be003e2ace0209e441a91e7d7d731be8dcfb04aef9079cad03ea6
reference-semantics/semantics/core.k:96-96,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,fe2abb141da86e69c0389b95ea2700ad132d50532c6a35041907009e96a8c799
reference-semantics/semantics/core.k:97-97,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c5f16293ffc66ebc6a3c2f9d949656665365bd7ecc7c766b54e4cdbba5e5ec91
reference-semantics/semantics/core.k:98-99,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,627e8f8021de70f7a0deaa2eeb87a0301c4c425e61dd1600e376597f98a1e087
reference-semantics/semantics/core.k:100-100,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,2160829b28d38ee87a1d35b53b0360dc7c0b813fbf96a1462223e019ea5ecfeb
reference-semantics/semantics/core.k:101-101,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,235eb992a1a69cc273e12f481cbd07f0eb8a6b91afc8536f217129f3ffa17b39
reference-semantics/semantics/core.k:102-105,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|owise,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6b50431454b557bf0cf19f87a548da33f787a55ab9648f4588568a52473676da
reference-semantics/semantics/core.k:106-106,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,7f7a926a109c070ca4d13cd3b7cf84e17fae0cfa71f9c778e5192495c4b46947
reference-semantics/semantics/core.k:107-107,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,702884b9cdda489ff567ba9ffe9463cbeecca73edfa304ee7c5699a3d68d4eed
reference-semantics/semantics/core.k:108-108,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,920e61ddea2992dd4a770a2d9f3d8a8df7cf436e078436e1b45ddd6931d47190
reference-semantics/semantics/core.k:109-109,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,35118664112f71501ceeb181cec568a8711a456124bf25130765177c081da2c3
reference-semantics/semantics/core.k:110-110,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,620e3008f05a3f8d5a0268117df33d356f6b17f818323617ba4efac05cf2082a
reference-semantics/semantics/core.k:111-112,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,105b659ad4b3aaf2e16317365ab7f8419612663c04fac81ecb77ea87bf10712c
reference-semantics/semantics/core.k:113-113,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ca090ece5768cc29414a46e03359b7d492839371a22c6216e74e3bbe8d867d65
reference-semantics/semantics/core.k:114-116,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,df2f981b653e76dc84ed50221f14cabab05a371ab43f484b1cd768fd7fcbb4c8
reference-semantics/semantics/core.k:117-117,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,518717c6d0680b8a0a29ee36810e2ad43af8d55651ba20af9a4eab9fff53f978
reference-semantics/semantics/core.k:118-123,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,defb5037dafced49479b586e48986d62dd9d07a077db4c07e6d7b491fa6a652a
reference-semantics/semantics/core.k:124-124,reference-semantics/semantics/core.k,MPY-CORE,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,ceb4bc1f85f3ea92173a64de5f60d29e52e642c02833fe28bcd1a9e6ebdfe41a
reference-semantics/semantics/core.k:125-125,reference-semantics/semantics/core.k,MPY-CORE,rule,rule|ordinary,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,85c00908bc8a54172028fde83dc5e7830f76bc796481d1b61f843e38b9c4913c
