# Exhaustive K source inventory
# COMMAND: python3 /audit-output/evidence/k_inventory.py
id	file	module	line	kind	class	relevance	attributes	audit_decision	sentence
K0340	semantics/core.k	MPY-CORE	195	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> Bool(B:Bool) => B ... </k>
K0341	semantics/core.k	MPY-CORE	196	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> NoneVal => noneV ... </k>
K0342	semantics/core.k	MPY-CORE	199	syntax	FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Bool ::= truthy(Val) [function]
K0343	semantics/core.k	MPY-CORE	200	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(B:Bool) => B
K0344	semantics/core.k	MPY-CORE	201	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(noneV) => false
K0345	semantics/core.k	MPY-CORE	202	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(I:Int) => I =/=Int 0
K0346	semantics/core.k	MPY-CORE	203	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
K0347	semantics/core.k	MPY-CORE	204	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
K0348	semantics/core.k	MPY-CORE	205	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
K0349	semantics/core.k	MPY-CORE	208	syntax	FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Val ::= applyUn(String, Val) [function]
K0350	semantics/core.k	MPY-CORE	209	syntax	FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Val ::= applyBin(String, Val, Val) [function]
K0351	semantics/core.k	MPY-CORE	210	syntax	FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Bool ::= applyCmp(String, Val, Val) [function]
K0352	semantics/core.k	MPY-CORE	213	syntax	TOTAL_FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function,total	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Vals ::= appendVal(Vals, Val) [function, total]
K0353	semantics/core.k	MPY-CORE	214	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule appendVal(.Vals, V:Val) => V , .Vals
K0354	semantics/core.k	MPY-CORE	215	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
K0355	semantics/core.k	MPY-CORE	217	syntax	TOTAL_FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function,total	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K0356	semantics/core.k	MPY-CORE	218	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule vals2valSeq(.Vals) => .ValSeq
K0357	semantics/core.k	MPY-CORE	219	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K0358	semantics/core.k	MPY-CORE	223	syntax	TOTAL_FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function,total	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Int ::= vsLen(ValSeq) [function, total]
K0359	semantics/core.k	MPY-CORE	224	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule vsLen(.ValSeq) => 0
K0360	semantics/core.k	MPY-CORE	225	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
K0361	semantics/core.k	MPY-CORE	227	syntax	TOTAL_FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function,total	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Int ::= isLen(IntSeq) [function, total]
K0362	semantics/core.k	MPY-CORE	228	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule isLen(.IntSeq) => 0
K0363	semantics/core.k	MPY-CORE	229	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
K0364	semantics/core.k	MPY-CORE	233	syntax	TOTAL_FUNCTION_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	function,total	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
K0365	semantics/core.k	MPY-CORE	234	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
K0366	semantics/core.k	MPY-CORE	235	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
K0367	semantics/core.k	MPY-CORE	236	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
K0368	semantics/core.k	MPY-CORE	238	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
K0369	semantics/dict.k	MPY-DICT	20	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= dictV(ValSeq, ValSeq)
K0370	semantics/dict.k	MPY-DICT	23	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
K0371	semantics/dict.k	MPY-DICT	26	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
K0372	semantics/dict.k	MPY-DICT	27	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
K0373	semantics/dict.k	MPY-DICT	28	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
K0374	semantics/dict.k	MPY-DICT	30	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
K0375	semantics/dict.k	MPY-DICT	32	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
K0376	semantics/dict.k	MPY-DICT	37	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
K0377	semantics/dict.k	MPY-DICT	38	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dHasKey(.ValSeq, _:Val) => false
K0378	semantics/dict.k	MPY-DICT	39	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
K0379	semantics/dict.k	MPY-DICT	40	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
K0380	semantics/dict.k	MPY-DICT	43	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0381	semantics/dict.k	MPY-DICT	44	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
K0382	semantics/dict.k	MPY-DICT	45	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0383	semantics/dict.k	MPY-DICT	49	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0384	semantics/dict.k	MPY-DICT	50	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR)
K0385	semantics/dict.k	MPY-DICT	52	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
K0386	semantics/dict.k	MPY-DICT	54	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF	owise	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
K0387	semantics/dict.k	MPY-DICT	58	rule	PRIORITY_OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF	priority(40)	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
K0388	semantics/dict.k	MPY-DICT	63	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
K0389	semantics/dict.k	MPY-DICT	64	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= applyIndexD(Val, Val) [function]
K0390	semantics/dict.k	MPY-DICT	65	rule	PRIORITY_OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF	priority(45)	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
K0391	semantics/dict.k	MPY-DICT	70	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= dictSet(Val, Val, Val) [function]
K0392	semantics/dict.k	MPY-DICT	71	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
K0393	semantics/dict.k	MPY-DICT	76	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #dsetK(String, Val)
K0394	semantics/dict.k	MPY-DICT	77	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
K0395	semantics/dict.k	MPY-DICT	78	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
K0396	semantics/dict.k	MPY-DICT	82	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0397	semantics/dict.k	MPY-DICT	86	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #dsetV(Val, Val, Val)
K0398	semantics/dict.k	MPY-DICT	87	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
K0399	semantics/dict.k	MPY-DICT	90	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= normIdxD(Int, Int) [function, total]
K0400	semantics/dict.k	MPY-DICT	91	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0401	semantics/dict.k	MPY-DICT	92	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
K0402	semantics/dict.k	MPY-DICT	95	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
K0403	semantics/dict.k	MPY-DICT	97	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
K0404	semantics/dict.k	MPY-DICT	98	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
K0405	semantics/dict.k	MPY-DICT	99	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
K0406	semantics/dict.k	MPY-DICT	101	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
K0407	semantics/dict.k	MPY-DICT	102	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
K0408	semantics/dict.k	MPY-DICT	103	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
K0409	semantics/float.k	MPY-FLOAT	20	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= Float
K0410	semantics/float.k	MPY-FLOAT	21	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Float(F:Float) => F ... </k>
K0411	semantics/float.k	MPY-FLOAT	24	syntax	OPAQUE_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,no-evaluators,symbol,total	FIXED_SUPPLIED_OPAQUE_BOUNDARY; inert for this target program	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
K0412	semantics/float.k	MPY-FLOAT	25	rule	CONCRETE_FUNCTION_EQUATION	INERT_FOR_TARGET_PROOF	concrete	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
K0413	semantics/float.k	MPY-FLOAT	27	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
K0414	semantics/float.k	MPY-FLOAT	30	syntax	OPAQUE_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,no-evaluators,symbol,total	FIXED_SUPPLIED_OPAQUE_BOUNDARY; inert for this target program	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
K0415	semantics/float.k	MPY-FLOAT	31	rule	CONCRETE_FUNCTION_EQUATION	INERT_FOR_TARGET_PROOF	concrete	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
K0416	semantics/float.k	MPY-FLOAT	32	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
K0417	semantics/float.k	MPY-FLOAT	37	syntax	OPAQUE_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,no-evaluators,symbol,total	FIXED_SUPPLIED_OPAQUE_BOUNDARY; inert for this target program	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
K0418	semantics/float.k	MPY-FLOAT	38	rule	CONCRETE_FUNCTION_EQUATION	INERT_FOR_TARGET_PROOF	concrete	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
K0419	semantics/float.k	MPY-FLOAT	39	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
K0420	semantics/float.k	MPY-FLOAT	43	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
K0421	semantics/float.k	MPY-FLOAT	44	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
K0422	semantics/float.k	MPY-FLOAT	50	syntax	OPAQUE_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,no-evaluators,symbol,total	FIXED_SUPPLIED_OPAQUE_BOUNDARY; inert for this target program	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
K0423	semantics/float.k	MPY-FLOAT	51	rule	CONCRETE_FUNCTION_EQUATION	INERT_FOR_TARGET_PROOF	concrete	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
K0424	semantics/float.k	MPY-FLOAT	52	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
K0425	semantics/float.k	MPY-FLOAT	54	syntax	OPAQUE_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,no-evaluators,symbol,total	FIXED_SUPPLIED_OPAQUE_BOUNDARY; inert for this target program	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
K0426	semantics/float.k	MPY-FLOAT	55	rule	CONCRETE_FUNCTION_EQUATION	INERT_FOR_TARGET_PROOF	concrete	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule absF(F:Float) => absFloat(F) [concrete]
