id,file,start_line,end_line,kind,attributes,decision,rationale
408,reference-semantics/semantics/dict.k,103,103,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
409,reference-semantics/semantics/float.k,20,20,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
410,reference-semantics/semantics/float.k,21,21,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
411,reference-semantics/semantics/float.k,24,24,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
412,reference-semantics/semantics/float.k,25,25,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
413,reference-semantics/semantics/float.k,27,27,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
414,reference-semantics/semantics/float.k,30,30,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
415,reference-semantics/semantics/float.k,31,31,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
416,reference-semantics/semantics/float.k,32,32,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
417,reference-semantics/semantics/float.k,37,37,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
418,reference-semantics/semantics/float.k,38,38,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
419,reference-semantics/semantics/float.k,39,39,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
420,reference-semantics/semantics/float.k,43,43,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
421,reference-semantics/semantics/float.k,44,44,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
422,reference-semantics/semantics/float.k,50,50,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
423,reference-semantics/semantics/float.k,51,51,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
424,reference-semantics/semantics/float.k,52,52,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
425,reference-semantics/semantics/float.k,54,54,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
426,reference-semantics/semantics/float.k,55,55,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
427,reference-semantics/semantics/float.k,56,56,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
428,reference-semantics/semantics/float.k,61,61,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
429,reference-semantics/semantics/float.k,65,65,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
430,reference-semantics/semantics/float.k,66,66,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
431,reference-semantics/semantics/float.k,67,67,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around ceilF; the submitted program cannot reach this operation
432,reference-semantics/semantics/float.k,70,70,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
433,reference-semantics/semantics/float.k,71,71,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
434,reference-semantics/semantics/float.k,72,72,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around floorFI; the submitted program cannot reach this operation
435,reference-semantics/semantics/float.k,73,73,syntax,"function,total,symbol",EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around floorFI; the submitted program cannot reach this operation
436,reference-semantics/semantics/float.k,74,74,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around floorFI; the submitted program cannot reach this operation
437,reference-semantics/semantics/float.k,75,75,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around floorFI; the submitted program cannot reach this operation
438,reference-semantics/semantics/float.k,78,78,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around floorFI; the submitted program cannot reach this operation
439,reference-semantics/semantics/float.k,79,79,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around ceilF; the submitted program cannot reach this operation
440,reference-semantics/semantics/float.k,82,82,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
441,reference-semantics/semantics/float.k,83,83,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
442,reference-semantics/semantics/float.k,84,84,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
443,reference-semantics/semantics/float.k,85,85,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around toF; the submitted program cannot reach this operation
444,reference-semantics/semantics/float.k,86,86,syntax,"function,total,symbol",EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around toF; the submitted program cannot reach this operation
445,reference-semantics/semantics/float.k,87,87,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around toF; the submitted program cannot reach this operation
446,reference-semantics/semantics/float.k,88,88,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around toF; the submitted program cannot reach this operation
447,reference-semantics/semantics/float.k,93,93,syntax,"function,total,symbol",EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around ceilF; the submitted program cannot reach this operation
448,reference-semantics/semantics/float.k,94,94,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around ceilF; the submitted program cannot reach this operation
449,reference-semantics/semantics/float.k,95,95,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around ceilF; the submitted program cannot reach this operation
450,reference-semantics/semantics/float.k,99,99,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
451,reference-semantics/semantics/float.k,103,103,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
452,reference-semantics/semantics/float.k,104,104,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
453,reference-semantics/semantics/float.k,105,105,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
454,reference-semantics/semantics/float.k,107,107,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
455,reference-semantics/semantics/float.k,108,108,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
456,reference-semantics/semantics/float.k,109,109,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
457,reference-semantics/semantics/float.k,111,111,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
458,reference-semantics/semantics/float.k,112,112,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
459,reference-semantics/semantics/float.k,113,113,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
460,reference-semantics/semantics/float.k,115,115,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
461,reference-semantics/semantics/float.k,116,116,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
462,reference-semantics/semantics/float.k,117,117,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
463,reference-semantics/semantics/float.k,119,119,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
464,reference-semantics/semantics/float.k,120,120,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
465,reference-semantics/semantics/float.k,121,121,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
466,reference-semantics/semantics/float.k,125,125,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
467,reference-semantics/semantics/float.k,126,126,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
468,reference-semantics/semantics/float.k,127,127,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
469,reference-semantics/semantics/float.k,128,128,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
