file	line	kind	attributes	decision	rationale	statement
/reference/reference-semantics/semantics/core.k	223	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= vsLen(ValSeq) [function, total]
/reference/reference-semantics/semantics/core.k	224	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule vsLen(.ValSeq)                => 0
/reference/reference-semantics/semantics/core.k	225	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
/reference/reference-semantics/semantics/core.k	227	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= isLen(IntSeq) [function, total]
/reference/reference-semantics/semantics/core.k	228	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule isLen(.IntSeq)                => 0
/reference/reference-semantics/semantics/core.k	229	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
/reference/reference-semantics/semantics/core.k	233	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
/reference/reference-semantics/semantics/core.k	234	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
/reference/reference-semantics/semantics/core.k	235	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
/reference/reference-semantics/semantics/core.k	236	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
/reference/reference-semantics/semantics/core.k	238	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
/reference/reference-semantics/semantics/dict.k	20	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= dictV(ValSeq, ValSeq)
/reference/reference-semantics/semantics/dict.k	23	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
/reference/reference-semantics/semantics/dict.k	26	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
/reference/reference-semantics/semantics/dict.k	27	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	28	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	30	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	32	rule	total	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
/reference/reference-semantics/semantics/dict.k	37	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	38	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dHasKey(.ValSeq, _:Val)                => false
/reference/reference-semantics/semantics/dict.k	39	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
/reference/reference-semantics/semantics/dict.k	40	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
/reference/reference-semantics/semantics/dict.k	43	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	44	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
/reference/reference-semantics/semantics/dict.k	45	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
/reference/reference-semantics/semantics/dict.k	49	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	50	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
/reference/reference-semantics/semantics/dict.k	52	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
/reference/reference-semantics/semantics/dict.k	54	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
/reference/reference-semantics/semantics/dict.k	58	rule	priority(40);k	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
/reference/reference-semantics/semantics/dict.k	63	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
/reference/reference-semantics/semantics/dict.k	64	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= applyIndexD(Val, Val) [function]
/reference/reference-semantics/semantics/dict.k	65	rule	priority(45);k	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
/reference/reference-semantics/semantics/dict.k	70	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= dictSet(Val, Val, Val) [function]
/reference/reference-semantics/semantics/dict.k	71	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
/reference/reference-semantics/semantics/dict.k	76	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax KItem ::= #dsetK(String, Val)
/reference/reference-semantics/semantics/dict.k	77	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
/reference/reference-semantics/semantics/dict.k	78	rule	X <- dictSet({M[X;X	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
/reference/reference-semantics/semantics/dict.k	82	rule	X;X	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
/reference/reference-semantics/semantics/dict.k	86	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax KItem ::= #dsetV(Val, Val, Val)
/reference/reference-semantics/semantics/dict.k	87	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
/reference/reference-semantics/semantics/dict.k	90	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= normIdxD(Int, Int) [function, total]
/reference/reference-semantics/semantics/dict.k	91	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
/reference/reference-semantics/semantics/dict.k	92	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
/reference/reference-semantics/semantics/dict.k	95	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
/reference/reference-semantics/semantics/dict.k	97	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
/reference/reference-semantics/semantics/dict.k	98	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
/reference/reference-semantics/semantics/dict.k	99	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
/reference/reference-semantics/semantics/dict.k	101	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
/reference/reference-semantics/semantics/dict.k	102	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
/reference/reference-semantics/semantics/dict.k	103	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
/reference/reference-semantics/semantics/float.k	20	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= Float
/reference/reference-semantics/semantics/float.k	21	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> Float(F:Float) => F ... </k>
/reference/reference-semantics/semantics/float.k	24	syntax	function, total, symbol(intFloatDiv), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
/reference/reference-semantics/semantics/float.k	25	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
/reference/reference-semantics/semantics/float.k	27	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
/reference/reference-semantics/semantics/float.k	30	syntax	function, total, symbol(divII), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
/reference/reference-semantics/semantics/float.k	31	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
