id	file	line	kind	flags	classification	disposition	statement
438	reference-semantics/semantics/core.k	202	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule truthy(I:Int)           => I =/=Int 0
439	reference-semantics/semantics/core.k	203	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
440	reference-semantics/semantics/core.k	204	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
441	reference-semantics/semantics/core.k	205	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
442	reference-semantics/semantics/core.k	208	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val  ::= applyUn(String, Val) [function]
443	reference-semantics/semantics/core.k	209	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val  ::= applyBin(String, Val, Val) [function]
444	reference-semantics/semantics/core.k	210	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= applyCmp(String, Val, Val) [function]
445	reference-semantics/semantics/core.k	213	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Vals ::= appendVal(Vals, Val) [function, total]
446	reference-semantics/semantics/core.k	214	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendVal(.Vals, V:Val)              => V , .Vals
447	reference-semantics/semantics/core.k	215	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
448	reference-semantics/semantics/core.k	217	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
449	reference-semantics/semantics/core.k	218	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule vals2valSeq(.Vals)            => .ValSeq
450	reference-semantics/semantics/core.k	219	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
451	reference-semantics/semantics/core.k	223	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= vsLen(ValSeq) [function, total]
452	reference-semantics/semantics/core.k	224	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule vsLen(.ValSeq)                => 0
453	reference-semantics/semantics/core.k	225	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
454	reference-semantics/semantics/core.k	227	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= isLen(IntSeq) [function, total]
455	reference-semantics/semantics/core.k	228	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isLen(.IntSeq)                => 0
456	reference-semantics/semantics/core.k	229	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
457	reference-semantics/semantics/core.k	233	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
458	reference-semantics/semantics/core.k	234	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
459	reference-semantics/semantics/core.k	235	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
460	reference-semantics/semantics/core.k	236	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
461	reference-semantics/semantics/core.k	238	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
462	reference-semantics/semantics/core.k	240	endmodule		module/import plumbing	STRUCTURAL	endmodule
463	reference-semantics/semantics/dict.k	13	module		module/import plumbing	STRUCTURAL	module MPY-DICT
464	reference-semantics/semantics/dict.k	14	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
465	reference-semantics/semantics/dict.k	15	imports		module/import plumbing	STRUCTURAL	imports MPY-ITER
466	reference-semantics/semantics/dict.k	16	imports		module/import plumbing	STRUCTURAL	imports MPY-METHODS
467	reference-semantics/semantics/dict.k	17	imports		module/import plumbing	STRUCTURAL	imports MPY-LIST
468	reference-semantics/semantics/dict.k	20	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= dictV(ValSeq, ValSeq)
469	reference-semantics/semantics/dict.k	23	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
470	reference-semantics/semantics/dict.k	26	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
471	reference-semantics/semantics/dict.k	27	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
472	reference-semantics/semantics/dict.k	28	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
473	reference-semantics/semantics/dict.k	30	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
474	reference-semantics/semantics/dict.k	32	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
475	reference-semantics/semantics/dict.k	37	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
476	reference-semantics/semantics/dict.k	38	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dHasKey(.ValSeq, _:Val)                => false
477	reference-semantics/semantics/dict.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
478	reference-semantics/semantics/dict.k	40	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
479	reference-semantics/semantics/dict.k	43	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
480	reference-semantics/semantics/dict.k	44	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
481	reference-semantics/semantics/dict.k	45	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
482	reference-semantics/semantics/dict.k	49	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
483	reference-semantics/semantics/dict.k	50	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
484	reference-semantics/semantics/dict.k	52	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
485	reference-semantics/semantics/dict.k	54	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
486	reference-semantics/semantics/dict.k	58	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
487	reference-semantics/semantics/dict.k	63	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
488	reference-semantics/semantics/dict.k	64	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= applyIndexD(Val, Val) [function]
489	reference-semantics/semantics/dict.k	65	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
490	reference-semantics/semantics/dict.k	70	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= dictSet(Val, Val, Val) [function]
491	reference-semantics/semantics/dict.k	71	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
492	reference-semantics/semantics/dict.k	76	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #dsetK(String, Val)
493	reference-semantics/semantics/dict.k	77	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
494	reference-semantics/semantics/dict.k	78	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
495	reference-semantics/semantics/dict.k	82	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
496	reference-semantics/semantics/dict.k	86	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #dsetV(Val, Val, Val)
497	reference-semantics/semantics/dict.k	87	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
498	reference-semantics/semantics/dict.k	90	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= normIdxD(Int, Int) [function, total]
499	reference-semantics/semantics/dict.k	91	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
500	reference-semantics/semantics/dict.k	92	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
501	reference-semantics/semantics/dict.k	95	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
502	reference-semantics/semantics/dict.k	97	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
503	reference-semantics/semantics/dict.k	98	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
504	reference-semantics/semantics/dict.k	99	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
505	reference-semantics/semantics/dict.k	101	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
506	reference-semantics/semantics/dict.k	102	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
507	reference-semantics/semantics/dict.k	103	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
508	reference-semantics/semantics/dict.k	104	endmodule		module/import plumbing	STRUCTURAL	endmodule
509	reference-semantics/semantics/float.k	14	module		module/import plumbing	STRUCTURAL	module MPY-FLOAT
510	reference-semantics/semantics/float.k	15	imports		module/import plumbing	STRUCTURAL	imports MPY-OPERATORS
511	reference-semantics/semantics/float.k	16	imports		module/import plumbing	STRUCTURAL	imports MPY-BUILTINS
512	reference-semantics/semantics/float.k	17	imports		module/import plumbing	STRUCTURAL	imports FLOAT
513	reference-semantics/semantics/float.k	20	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= Float
514	reference-semantics/semantics/float.k	21	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Float(F:Float) => F ... </k>
515	reference-semantics/semantics/float.k	24	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
516	reference-semantics/semantics/float.k	25	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
517	reference-semantics/semantics/float.k	27	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
518	reference-semantics/semantics/float.k	30	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
519	reference-semantics/semantics/float.k	31	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
520	reference-semantics/semantics/float.k	32	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
521	reference-semantics/semantics/float.k	37	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
522	reference-semantics/semantics/float.k	38	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
523	reference-semantics/semantics/float.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
524	reference-semantics/semantics/float.k	43	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
525	reference-semantics/semantics/float.k	44	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
526	reference-semantics/semantics/float.k	50	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
527	reference-semantics/semantics/float.k	51	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
528	reference-semantics/semantics/float.k	52	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
529	reference-semantics/semantics/float.k	54	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
530	reference-semantics/semantics/float.k	55	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule absF(F:Float) => absFloat(F) [concrete]
531	reference-semantics/semantics/float.k	56	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
532	reference-semantics/semantics/float.k	61	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Import(_:String) => .K ... </k>
533	reference-semantics/semantics/float.k	65	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= "#mathCeil"
534	reference-semantics/semantics/float.k	66	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
535	reference-semantics/semantics/float.k	67	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
536	reference-semantics/semantics/float.k	70	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= "#mathFloor"
537	reference-semantics/semantics/float.k	71	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
538	reference-semantics/semantics/float.k	72	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
539	reference-semantics/semantics/float.k	73	syntax	function,total,symbol	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
