COMMAND: python3 /audit-output/evidence/classify_k_inventory.py /tmp/audit-work/candidate/reference-semantics/semantics.k /tmp/audit-work/candidate/reference-semantics/semantics /tmp/audit-work/candidate/verification.k /tmp/audit-work/candidate/spec.k
DECISION_COUNTS
ACCEPT_EXACT_PROGRAM_MACRO	8
ACCEPT_ITERATOR_ABSTRACTION	2
ACCEPT_PROOF_LOCAL_DECLARATION	7
ACCEPT_RESULT_SUMMARY	1
ACCEPT_RESULT_SUMMARY_EQUATION	8
ACCEPT_SUPPLIED_DISJOINT	601
ACCEPT_SUPPLIED_OPAQUE_INERT	25
ACCEPT_SUPPLIED_RELEVANT	281
ACCEPT_SUPPLIED_RUNTIME_ONLY	21
ACCEPT_VALIDATED_OPERATIONAL_LEMMA	1
ACCEPT_WITH_INERT_UNDERDEFINITION	2
TARGET_CLAIM	2
TOTAL_DECIDED	959

ID	SOURCE	KIND	ATTRS	DECISION	RATIONALE	DECLARATION
0332	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:157	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Scope ::= "builtinsScope" [function, total]
0333	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:158	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule builtinsScope
0334	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:185	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax ApplyK ::= toCall(Val)
0335	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:186	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK)
0336	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:189	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
0337	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:190	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
0338	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:191	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
0339	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:194	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Int(I:Int)   => I ... </k>
0340	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:195	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Bool(B:Bool) => B ... </k>
0341	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:196	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> NoneVal      => noneV ... </k>
0342	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:199	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Bool ::= truthy(Val) [function]
0343	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:200	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(B:Bool)          => B
0344	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:201	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(noneV)           => false
0345	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:202	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(I:Int)           => I =/=Int 0
0346	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:203	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
0347	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:204	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
0348	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:205	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
0349	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:208	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Val  ::= applyUn(String, Val) [function]
0350	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:209	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Val  ::= applyBin(String, Val, Val) [function]
0351	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:210	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Bool ::= applyCmp(String, Val, Val) [function]
0352	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:213	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Vals ::= appendVal(Vals, Val) [function, total]
0353	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:214	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule appendVal(.Vals, V:Val)              => V , .Vals
0354	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:215	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
0355	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:217	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
0356	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:218	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule vals2valSeq(.Vals)            => .ValSeq
0357	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:219	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
0358	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:223	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Int ::= vsLen(ValSeq) [function, total]
0359	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:224	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule vsLen(.ValSeq)                => 0
0360	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:225	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
0361	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:227	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Int ::= isLen(IntSeq) [function, total]
0362	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:228	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule isLen(.IntSeq)                => 0
0363	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:229	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
0364	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:233	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
0365	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:234	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
0366	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:235	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
0367	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:236	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
0368	/tmp/audit-work/candidate/reference-semantics/semantics/core.k:238	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS
0369	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:20	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Val ::= dictV(ValSeq, ValSeq)
0370	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:23	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq)
0371	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:26	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
0372	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:27	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
0373	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:28	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq)
0374	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:30	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq)
0375	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:32	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq)
0376	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:37	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
0377	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:38	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dHasKey(.ValSeq, _:Val)                => false
0378	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:39	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
0379	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:40	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
0380	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:43	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
0381	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:44	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
0382	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:45	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
0383	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:49	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
0384	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:50	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)
0385	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:52	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
0386	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:54	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
0387	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:58	rule	priority,operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals)
0388	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:63	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
0389	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:64	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Val ::= applyIndexD(Val, Val) [function]
0390	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:65	rule	priority,operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k>
0391	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:70	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Val ::= dictSet(Val, Val, Val) [function]
0392	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:71	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
0393	/tmp/audit-work/candidate/reference-semantics/semantics/dict.k:76	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= #dsetK(String, Val)
