id	file	line	module	kind	category	attributes	opaque	disposition	text	audit_assessment	audit_rationale
K0201	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	29	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> #applyK(toCall(builtinV(""max"")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0202	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	30	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> #applyK(toCall(builtinV(""min"")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0203	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	31	MPY-CALL	rule	operational-rule	owise	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0204	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	32	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0205	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	38	MPY-CALL	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0206	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	42	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0207	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	47	MPY-CALL	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0208	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	52	MPY-CALL	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax Bool ::= isMutMethod(String) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0209	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	53	MPY-CALL	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule isMutMethod(M:String) => M ==String ""append"" orBool M ==String ""sort"" orBool M ==String ""extend"" orBool M ==String ""insert"" orBool M ==String ""pop"" orBool M ==String ""remove"""	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0210	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	56	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0211	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	63	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0212	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	69	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>	USED_PATH_SOUND	Reached by the exact submitted body; constructor guards are disjoint on this path and the rewrite preserves Python order, binding, value, control, and all modeled state.
K0213	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	80	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ ""$cells"" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0214	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	87	MPY-CALL	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax KItem ::= #allocCells(ParamNames)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0215	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	88	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #allocCells(.ParamNames) => .K ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0216	/tmp/audit-work/reconstruction/reference-semantics/semantics/call.k	89	MPY-CALL	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0217	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	11	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0218	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	12	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0219	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	14	MPY-COMPREHENSION	syntax	syntax-declaration	macro	no	DECLARATION_REVIEW_REQUIRED	syntax Stmts ::= compBody(CompFors, Expr) [macro]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0220	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	15	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name(""$acc""), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name(""$acc""))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0221	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	18	MPY-COMPREHENSION	syntax	syntax-declaration	macro-rec,macro	no	DECLARATION_REVIEW_REQUIRED	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0222	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	19	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule compNest(.CompFors, ELT:Expr) => Assign(Name(""$acc""), BinOp(""+"", Name(""$acc""), ListExpr(ELT)))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0223	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	21	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0224	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	24	MPY-COMPREHENSION	syntax	syntax-declaration	macro	no	DECLARATION_REVIEW_REQUIRED	syntax Expr ::= compGuard(Exprs) [macro]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0225	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	25	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule compGuard(.Exprs)             => Bool(true)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0226	/tmp/audit-work/reconstruction/reference-semantics/semantics/comprehension.k	26	MPY-COMPREHENSION	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule compGuard((F:Expr, Fs:Exprs)) => BoolOp(""and"", (F, Fs))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0227	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	13	MPY-CONCRETE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> Compare(list(A:ValSeq), CmpOp(""=="", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>"	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0228	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	16	MPY-CONCRETE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> Compare(list(A:ValSeq), CmpOp(""!="", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>"	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0229	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	25	MPY-CONCRETE	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax Val ::= kvP(Val, Val)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0230	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	26	MPY-CONCRETE	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0231	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	28	MPY-CONCRETE	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]"	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0232	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	31	MPY-CONCRETE	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]"	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0233	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	34	MPY-CONCRETE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0234	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	36	MPY-CONCRETE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0235	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	38	MPY-CONCRETE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k>	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0236	/tmp/audit-work/reconstruction/reference-semantics/semantics/concrete.k	42	MPY-CONCRETE	syntax	syntax-declaration	function	no	DECLARATION_REVIEW_REQUIRED	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
