id	source_class	file	start_line	end_line	kind	role	attributes	text	target_relevance	decision	audit_rationale
332	supplied_semantics	reference-semantics/semantics/core.k	124	124	syntax	syntax_declaration	-	syntax KItem ::= #loadAll(Module)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
333	supplied_semantics	reference-semantics/semantics/core.k	125	125	rule	ordinary_rule	-	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
334	supplied_semantics	reference-semantics/semantics/core.k	126	126	rule	ordinary_rule	-	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
335	supplied_semantics	reference-semantics/semantics/core.k	127	129	rule	ordinary_rule	-	rule <k> .Stmts => .K ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
336	supplied_semantics	reference-semantics/semantics/core.k	130	130	syntax	syntax_declaration	-	syntax KItem ::= #look(String, Int)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
337	supplied_semantics	reference-semantics/semantics/core.k	131	131	rule	ordinary_rule	-	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
338	supplied_semantics	reference-semantics/semantics/core.k	132	133	rule	ordinary_rule	-	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
339	supplied_semantics	reference-semantics/semantics/core.k	145	147	rule	ordinary_rule	-	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
340	supplied_semantics	reference-semantics/semantics/core.k	152	153	rule	ordinary_rule	-	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
341	supplied_semantics	reference-semantics/semantics/core.k	157	157	syntax	function_declaration	function,total	"syntax Scope ::= ""builtinsScope"" [function, total]"	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
342	supplied_semantics	reference-semantics/semantics/core.k	158	184	rule	ordinary_rule	-	"rule builtinsScope => scope(.Map [ ""len"" <- builtinV(""len"") ] [ ""set"" <- builtinV(""set"") ] [ ""sum"" <- builtinV(""sum"") ] [ ""abs"" <- builtinV(""abs"") ] [ ""min"" <- builtinV(""min"") ] [ ""max"" <- builtinV(""max"") ] [ ""ord"" <- builtinV(""ord"") ] [ ""chr"" <- builtinV(""chr"") ] [ ""range"" <- builtinV(""range"") ] [ ""all"" <- builtinV(""all"") ] [ ""any"" <- builtinV(""any"") ] [ ""zip"" <- builtinV(""zip"") ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list"" <- builtinV(""list"") ] [ ""round"" <- builtinV(""round"") ] [ ""bin"" <- builtinV(""bin"") ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map"" <- builtinV(""map"") ] [ ""eval"" <- builtinV(""eval"") ] [ ""int"" <- typeV(""int"") ] [ ""str"" <- typeV(""str"") ] [ ""float"" <- typeV(""float"") ], root)"	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
343	supplied_semantics	reference-semantics/semantics/core.k	185	185	syntax	syntax_declaration	-	syntax ApplyK ::= toCall(Val)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
344	supplied_semantics	reference-semantics/semantics/core.k	186	188	syntax	syntax_declaration	-	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
345	supplied_semantics	reference-semantics/semantics/core.k	189	189	rule	ordinary_rule	-	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
346	supplied_semantics	reference-semantics/semantics/core.k	190	190	rule	ordinary_rule	-	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
347	supplied_semantics	reference-semantics/semantics/core.k	191	193	rule	ordinary_rule	-	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
348	supplied_semantics	reference-semantics/semantics/core.k	194	194	rule	ordinary_rule	-	rule <k> Int(I:Int) => I ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
349	supplied_semantics	reference-semantics/semantics/core.k	195	195	rule	ordinary_rule	-	rule <k> Bool(B:Bool) => B ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
350	supplied_semantics	reference-semantics/semantics/core.k	196	198	rule	ordinary_rule	-	rule <k> NoneVal => noneV ... </k>	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
351	supplied_semantics	reference-semantics/semantics/core.k	199	199	syntax	function_declaration	function	syntax Bool ::= truthy(Val) [function]	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
352	supplied_semantics	reference-semantics/semantics/core.k	200	200	rule	ordinary_rule	-	rule truthy(B:Bool) => B	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
353	supplied_semantics	reference-semantics/semantics/core.k	201	201	rule	ordinary_rule	-	rule truthy(noneV) => false	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
354	supplied_semantics	reference-semantics/semantics/core.k	202	202	rule	ordinary_rule	-	rule truthy(I:Int) => I =/=Int 0	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
355	supplied_semantics	reference-semantics/semantics/core.k	203	203	rule	ordinary_rule	-	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
356	supplied_semantics	reference-semantics/semantics/core.k	204	204	rule	ordinary_rule	-	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
357	supplied_semantics	reference-semantics/semantics/core.k	205	207	rule	ordinary_rule	-	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
358	supplied_semantics	reference-semantics/semantics/core.k	208	208	syntax	function_declaration	function	syntax Val ::= applyUn(String, Val) [function]	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
359	supplied_semantics	reference-semantics/semantics/core.k	209	209	syntax	function_declaration	function	syntax Val ::= applyBin(String, Val, Val) [function]	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
360	supplied_semantics	reference-semantics/semantics/core.k	210	217	syntax	function_declaration	function	syntax Bool ::= applyCmp(String, Val, Val) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
361	supplied_semantics	reference-semantics/semantics/core.k	218	218	syntax	function_declaration	function,total	syntax Int ::= boolAsInt(Bool) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
362	supplied_semantics	reference-semantics/semantics/core.k	219	219	rule	ordinary_rule	-	rule boolAsInt(true) => 1	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
363	supplied_semantics	reference-semantics/semantics/core.k	220	221	rule	ordinary_rule	-	rule boolAsInt(false) => 0	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
364	supplied_semantics	reference-semantics/semantics/core.k	222	222	syntax	function_declaration	function,total	syntax Bool ::= isArithOp(String) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
365	supplied_semantics	reference-semantics/semantics/core.k	223	227	rule	ordinary_rule	-	"rule isArithOp(OP:String) => OP ==String ""+"" orBool OP ==String ""-"" orBool OP ==String ""*"" orBool OP ==String ""/"" orBool OP ==String "" orBool OP ==String ""**"""	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
366	supplied_semantics	reference-semantics/semantics/core.k	228	228	syntax	function_declaration	function,total	syntax Bool ::= isEqOrdOp(String) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
367	supplied_semantics	reference-semantics/semantics/core.k	229	232	rule	ordinary_rule	-	"rule isEqOrdOp(OP:String) => OP ==String ""=="" orBool OP ==String ""!="" orBool OP ==String ""<"" orBool OP ==String ""<="" orBool OP ==String "">"" orBool OP ==String "">="""	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
368	supplied_semantics	reference-semantics/semantics/core.k	233	233	syntax	function_declaration	function,total	syntax Bool ::= isOrdOp(String) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
369	supplied_semantics	reference-semantics/semantics/core.k	234	237	rule	ordinary_rule	-	"rule isOrdOp(OP:String) => OP ==String ""<"" orBool OP ==String ""<="" orBool OP ==String "">"" orBool OP ==String "">="""	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
370	supplied_semantics	reference-semantics/semantics/core.k	238	238	syntax	function_declaration	function,total	syntax Vals ::= appendVal(Vals, Val) [function, total]	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
371	supplied_semantics	reference-semantics/semantics/core.k	239	239	rule	ordinary_rule	-	rule appendVal(.Vals, V:Val) => V , .Vals	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
372	supplied_semantics	reference-semantics/semantics/core.k	240	241	rule	ordinary_rule	-	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
373	supplied_semantics	reference-semantics/semantics/core.k	242	242	syntax	function_declaration	function,total	syntax ValSeq ::= vals2valSeq(Vals) [function, total]	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
374	supplied_semantics	reference-semantics/semantics/core.k	243	243	rule	ordinary_rule	-	rule vals2valSeq(.Vals) => .ValSeq	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
375	supplied_semantics	reference-semantics/semantics/core.k	244	247	rule	ordinary_rule	-	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))	direct	ACCEPT_TARGET_SLICE	Reached by the exact expanded program or used by filterAcc; reviewed for guards, overlap, evaluation order, cell effects, and control.
376	supplied_semantics	reference-semantics/semantics/core.k	248	248	syntax	function_declaration	function,total	syntax Int ::= vsLen(ValSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
