id	source_class	file	start_line	end_line	kind	role	attributes	text
778	supplied_semantics	reference-semantics/semantics/methods.k	158	158	syntax	function_declaration	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
779	supplied_semantics	reference-semantics/semantics/methods.k	159	159	rule	ordinary_rule	-	rule mapUpper(.IntSeq) => .IntSeq
780	supplied_semantics	reference-semantics/semantics/methods.k	160	161	rule	ordinary_rule	-	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
781	supplied_semantics	reference-semantics/semantics/methods.k	162	162	syntax	function_declaration	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
782	supplied_semantics	reference-semantics/semantics/methods.k	163	163	rule	ordinary_rule	-	rule mapSwap(.IntSeq) => .IntSeq
783	supplied_semantics	reference-semantics/semantics/methods.k	164	165	rule	ordinary_rule	-	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
784	supplied_semantics	reference-semantics/semantics/methods.k	166	166	syntax	function_declaration	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
785	supplied_semantics	reference-semantics/semantics/methods.k	167	167	rule	ordinary_rule	-	rule startsWith(.IntSeq, _:IntSeq) => true
786	supplied_semantics	reference-semantics/semantics/methods.k	168	168	rule	ordinary_rule	-	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
787	supplied_semantics	reference-semantics/semantics/methods.k	169	169	rule	ordinary_rule	-	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
788	supplied_semantics	reference-semantics/semantics/operators.k	10	11	rule	ordinary_rule	-	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
789	supplied_semantics	reference-semantics/semantics/operators.k	12	14	rule	ordinary_rule	-	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
790	supplied_semantics	reference-semantics/semantics/operators.k	15	15	context	context	-	context Compare(HOLE, _)
791	supplied_semantics	reference-semantics/semantics/operators.k	16	16	context	context	-	context Compare(_:Val, CmpOp(_, HOLE))
792	supplied_semantics	reference-semantics/semantics/operators.k	17	18	rule	owise_rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
793	supplied_semantics	reference-semantics/semantics/operators.k	19	19	rule	ordinary_rule	-	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"
794	supplied_semantics	reference-semantics/semantics/operators.k	20	24	rule	ordinary_rule	-	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
795	supplied_semantics	reference-semantics/semantics/operators.k	25	27	rule	priority_rule	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
796	supplied_semantics	reference-semantics/semantics/operators.k	28	29	rule	ordinary_rule	-	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
797	supplied_semantics	reference-semantics/semantics/operators.k	34	35	rule	ordinary_rule	-	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
798	supplied_semantics	reference-semantics/semantics/operators.k	38	39	rule	ordinary_rule	-	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
799	supplied_semantics	reference-semantics/semantics/operators.k	44	46	rule	priority_rule	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
800	supplied_semantics	reference-semantics/semantics/range.k	9	9	syntax	function_declaration	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
801	supplied_semantics	reference-semantics/semantics/range.k	10	11	rule	ordinary_rule	-	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
802	supplied_semantics	reference-semantics/semantics/range.k	12	12	syntax	function_declaration	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
803	supplied_semantics	reference-semantics/semantics/range.k	13	13	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
804	supplied_semantics	reference-semantics/semantics/range.k	15	15	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
805	supplied_semantics	reference-semantics/semantics/range.k	17	17	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
806	supplied_semantics	reference-semantics/semantics/range.k	20	21	rule	ordinary_rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
807	supplied_semantics	reference-semantics/semantics/range.k	23	23	rule	ordinary_rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
808	supplied_semantics	reference-semantics/semantics/set.k	8	10	syntax	syntax_declaration	-	syntax Val ::= setV(IntSeq)
809	supplied_semantics	reference-semantics/semantics/set.k	11	11	syntax	function_declaration	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
810	supplied_semantics	reference-semantics/semantics/set.k	12	12	rule	ordinary_rule	-	rule codeIn(_:Int, .IntSeq) => false
811	supplied_semantics	reference-semantics/semantics/set.k	13	15	rule	ordinary_rule	-	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
812	supplied_semantics	reference-semantics/semantics/set.k	16	17	syntax	function_declaration	function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
813	supplied_semantics	reference-semantics/semantics/set.k	18	18	rule	ordinary_rule	-	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
814	supplied_semantics	reference-semantics/semantics/set.k	19	19	rule	ordinary_rule	-	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
815	supplied_semantics	reference-semantics/semantics/set.k	20	20	rule	ordinary_rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
816	supplied_semantics	reference-semantics/semantics/set.k	22	22	rule	ordinary_rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
817	supplied_semantics	reference-semantics/semantics/set.k	25	25	syntax	function_declaration	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
818	supplied_semantics	reference-semantics/semantics/set.k	26	26	rule	ordinary_rule	-	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
819	supplied_semantics	reference-semantics/semantics/set.k	27	30	rule	ordinary_rule	-	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
820	supplied_semantics	reference-semantics/semantics/set.k	31	31	syntax	function_declaration	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
821	supplied_semantics	reference-semantics/semantics/set.k	32	32	rule	ordinary_rule	-	rule subsetCodes(.IntSeq, _:IntSeq) => true
822	supplied_semantics	reference-semantics/semantics/set.k	33	34	rule	ordinary_rule	-	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
823	supplied_semantics	reference-semantics/semantics/set.k	35	35	syntax	function_declaration	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
824	supplied_semantics	reference-semantics/semantics/set.k	36	38	rule	ordinary_rule	-	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
825	supplied_semantics	reference-semantics/semantics/set.k	39	39	rule	ordinary_rule	-	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
826	supplied_semantics	reference-semantics/semantics/sort.k	18	18	syntax	function_declaration	function,total,symbol,no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
827	supplied_semantics	reference-semantics/semantics/sort.k	19	19	syntax	function_declaration	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
828	supplied_semantics	reference-semantics/semantics/sort.k	20	20	rule	ordinary_rule	concrete	rule sortVS(.ValSeq) => .ValSeq [concrete]
829	supplied_semantics	reference-semantics/semantics/sort.k	21	21	rule	ordinary_rule	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
830	supplied_semantics	reference-semantics/semantics/sort.k	22	22	rule	ordinary_rule	concrete	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
831	supplied_semantics	reference-semantics/semantics/sort.k	23	23	rule	ordinary_rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
832	supplied_semantics	reference-semantics/semantics/sort.k	24	25	rule	ordinary_rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
833	supplied_semantics	reference-semantics/semantics/sort.k	26	26	syntax	function_declaration	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
834	supplied_semantics	reference-semantics/semantics/sort.k	27	27	rule	ordinary_rule	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
835	supplied_semantics	reference-semantics/semantics/sort.k	28	28	rule	ordinary_rule	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
836	supplied_semantics	reference-semantics/semantics/sort.k	29	29	rule	ordinary_rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
837	supplied_semantics	reference-semantics/semantics/sort.k	31	31	rule	ordinary_rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
838	supplied_semantics	reference-semantics/semantics/sort.k	36	39	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
839	supplied_semantics	reference-semantics/semantics/sort.k	40	48	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
840	supplied_semantics	reference-semantics/semantics/sort.k	49	50	syntax	function_declaration	function,total,symbol,no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
841	supplied_semantics	reference-semantics/semantics/sort.k	51	52	syntax	function_declaration	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
842	supplied_semantics	reference-semantics/semantics/sort.k	53	53	rule	ordinary_rule	-	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
843	supplied_semantics	reference-semantics/semantics/sort.k	54	54	rule	ordinary_rule	-	rule revVSAcc(.ValSeq, A:ValSeq) => A
844	supplied_semantics	reference-semantics/semantics/sort.k	55	56	rule	ordinary_rule	-	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
845	supplied_semantics	reference-semantics/semantics/sort.k	57	57	syntax	function_declaration	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
846	supplied_semantics	reference-semantics/semantics/sort.k	58	58	rule	ordinary_rule	-	rule condRev(S:ValSeq, false) => S
847	supplied_semantics	reference-semantics/semantics/sort.k	59	60	rule	ordinary_rule	-	rule condRev(S:ValSeq, true) => revVS(S)
848	supplied_semantics	reference-semantics/semantics/sort.k	61	62	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
849	supplied_semantics	reference-semantics/semantics/sort.k	63	64	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
850	supplied_semantics	reference-semantics/semantics/sort.k	65	71	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
851	supplied_semantics	reference-semantics/semantics/str.k	8	8	rule	ordinary_rule	-	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
852	supplied_semantics	reference-semantics/semantics/str.k	9	12	rule	ordinary_rule	-	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
853	supplied_semantics	reference-semantics/semantics/str.k	13	13	syntax	function_declaration	function	syntax IntSeq ::= strToCodes(String) [function]
854	supplied_semantics	reference-semantics/semantics/str.k	14	14	rule	ordinary_rule	-	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
855	supplied_semantics	reference-semantics/semantics/str.k	15	15	rule	ordinary_rule	-	"rule strToCodes("""") => .IntSeq"
856	supplied_semantics	reference-semantics/semantics/str.k	16	16	rule	ordinary_rule	-	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
857	supplied_semantics	reference-semantics/semantics/str.k	20	20	syntax	function_declaration	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
858	supplied_semantics	reference-semantics/semantics/str.k	21	21	rule	ordinary_rule	-	rule seqConcat(.IntSeq, T:IntSeq) => T
859	supplied_semantics	reference-semantics/semantics/str.k	22	23	rule	ordinary_rule	-	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
860	supplied_semantics	reference-semantics/semantics/str.k	24	24	rule	ordinary_rule	-	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
861	supplied_semantics	reference-semantics/semantics/str.k	25	25	rule	ordinary_rule	-	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
862	supplied_semantics	reference-semantics/semantics/str.k	26	28	rule	ordinary_rule	-	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
863	supplied_semantics	reference-semantics/semantics/str.k	29	29	rule	ordinary_rule	-	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
864	supplied_semantics	reference-semantics/semantics/str.k	30	31	rule	ordinary_rule	-	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
865	supplied_semantics	reference-semantics/semantics/str.k	32	32	syntax	function_declaration	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
866	supplied_semantics	reference-semantics/semantics/str.k	33	33	rule	ordinary_rule	-	rule strPrefix(.IntSeq, _:IntSeq) => true
867	supplied_semantics	reference-semantics/semantics/str.k	34	34	rule	ordinary_rule	-	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
868	supplied_semantics	reference-semantics/semantics/str.k	35	36	rule	ordinary_rule	-	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
869	supplied_semantics	reference-semantics/semantics/str.k	37	37	syntax	function_declaration	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
870	supplied_semantics	reference-semantics/semantics/str.k	38	38	rule	ordinary_rule	-	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
871	supplied_semantics	reference-semantics/semantics/str.k	39	39	rule	ordinary_rule	-	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
872	supplied_semantics	reference-semantics/semantics/str.k	40	40	rule	ordinary_rule	-	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
873	supplied_semantics	reference-semantics/semantics/str.k	48	48	syntax	function_declaration	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
874	supplied_semantics	reference-semantics/semantics/str.k	49	49	rule	ordinary_rule	-	rule strLt(.IntSeq, .IntSeq) => false
875	supplied_semantics	reference-semantics/semantics/str.k	50	50	rule	ordinary_rule	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
876	supplied_semantics	reference-semantics/semantics/str.k	51	51	rule	ordinary_rule	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
877	supplied_semantics	reference-semantics/semantics/str.k	52	52	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
878	supplied_semantics	reference-semantics/semantics/str.k	53	53	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
879	supplied_semantics	reference-semantics/semantics/str.k	54	55	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
880	supplied_semantics	reference-semantics/semantics/str.k	56	56	rule	ordinary_rule	-	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
881	supplied_semantics	reference-semantics/semantics/str.k	57	57	rule	ordinary_rule	-	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
882	supplied_semantics	reference-semantics/semantics/str.k	58	58	rule	ordinary_rule	-	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
883	supplied_semantics	reference-semantics/semantics/str.k	59	59	rule	ordinary_rule	-	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
884	supplied_semantics	reference-semantics/semantics/subscript.k	11	11	syntax	function_declaration	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
885	supplied_semantics	reference-semantics/semantics/subscript.k	12	12	rule	ordinary_rule	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
886	supplied_semantics	reference-semantics/semantics/subscript.k	13	13	rule	ordinary_rule	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
887	supplied_semantics	reference-semantics/semantics/subscript.k	16	16	syntax	function_declaration	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
888	supplied_semantics	reference-semantics/semantics/subscript.k	17	17	rule	ordinary_rule	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
889	supplied_semantics	reference-semantics/semantics/subscript.k	18	18	rule	ordinary_rule	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
890	supplied_semantics	reference-semantics/semantics/subscript.k	21	21	syntax	function_declaration	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
891	supplied_semantics	reference-semantics/semantics/subscript.k	22	22	rule	ordinary_rule	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
892	supplied_semantics	reference-semantics/semantics/subscript.k	23	26	rule	ordinary_rule	-	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
893	supplied_semantics	reference-semantics/semantics/subscript.k	27	27	context	context	-	context Subscript(HOLE, _)
894	supplied_semantics	reference-semantics/semantics/subscript.k	28	30	context	context	-	context Subscript(_:Val, HOLE:Expr)
895	supplied_semantics	reference-semantics/semantics/subscript.k	31	34	rule	priority_rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
896	supplied_semantics	reference-semantics/semantics/subscript.k	35	36	rule	ordinary_rule	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
897	supplied_semantics	reference-semantics/semantics/subscript.k	37	37	syntax	function_declaration	function	syntax Val ::= applyIndex(Val, Int) [function]
898	supplied_semantics	reference-semantics/semantics/subscript.k	38	38	rule	ordinary_rule	-	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
899	supplied_semantics	reference-semantics/semantics/subscript.k	39	39	rule	ordinary_rule	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
900	supplied_semantics	reference-semantics/semantics/subscript.k	40	43	rule	ordinary_rule	-	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
901	supplied_semantics	reference-semantics/semantics/subscript.k	44	48	syntax	syntax_declaration	-	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
902	supplied_semantics	reference-semantics/semantics/subscript.k	49	49	syntax	syntax_declaration	-	"syntax OptInt ::= ""noB"" | someB(Int)"
903	supplied_semantics	reference-semantics/semantics/subscript.k	50	50	rule	ordinary_rule	-	rule <k> #evalB(NoBound) => noB ... </k>
904	supplied_semantics	reference-semantics/semantics/subscript.k	51	51	rule	ordinary_rule	-	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
905	supplied_semantics	reference-semantics/semantics/subscript.k	52	53	rule	ordinary_rule	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
906	supplied_semantics	reference-semantics/semantics/subscript.k	54	54	rule	ordinary_rule	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
907	supplied_semantics	reference-semantics/semantics/subscript.k	55	55	rule	ordinary_rule	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
908	supplied_semantics	reference-semantics/semantics/subscript.k	56	57	rule	ordinary_rule	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
909	supplied_semantics	reference-semantics/semantics/subscript.k	58	60	rule	priority_rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
910	supplied_semantics	reference-semantics/semantics/subscript.k	61	62	rule	ordinary_rule	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
911	supplied_semantics	reference-semantics/semantics/subscript.k	63	63	syntax	function_declaration	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
912	supplied_semantics	reference-semantics/semantics/subscript.k	64	65	rule	ordinary_rule	-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
913	supplied_semantics	reference-semantics/semantics/subscript.k	66	67	rule	ordinary_rule	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
914	supplied_semantics	reference-semantics/semantics/subscript.k	68	71	rule	ordinary_rule	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
915	supplied_semantics	reference-semantics/semantics/subscript.k	72	72	syntax	function_declaration	function,total	syntax Int ::= slStep(OptInt) [function, total]
916	supplied_semantics	reference-semantics/semantics/subscript.k	73	73	rule	ordinary_rule	-	rule slStep(noB) => 1
917	supplied_semantics	reference-semantics/semantics/subscript.k	74	75	rule	ordinary_rule	-	rule slStep(someB(S:Int)) => S
918	supplied_semantics	reference-semantics/semantics/subscript.k	76	76	syntax	function_declaration	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
919	supplied_semantics	reference-semantics/semantics/subscript.k	77	77	rule	ordinary_rule	-	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
920	supplied_semantics	reference-semantics/semantics/subscript.k	79	79	rule	ordinary_rule	-	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
921	supplied_semantics	reference-semantics/semantics/subscript.k	81	82	rule	ordinary_rule	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
922	supplied_semantics	reference-semantics/semantics/subscript.k	83	83	syntax	function_declaration	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
923	supplied_semantics	reference-semantics/semantics/subscript.k	84	84	rule	ordinary_rule	-	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
924	supplied_semantics	reference-semantics/semantics/subscript.k	86	86	rule	ordinary_rule	-	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
925	supplied_semantics	reference-semantics/semantics/subscript.k	88	89	rule	ordinary_rule	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
926	supplied_semantics	reference-semantics/semantics/subscript.k	90	90	syntax	function_declaration	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
927	supplied_semantics	reference-semantics/semantics/subscript.k	91	91	rule	ordinary_rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
928	supplied_semantics	reference-semantics/semantics/subscript.k	93	93	rule	ordinary_rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
929	supplied_semantics	reference-semantics/semantics/subscript.k	96	96	syntax	function_declaration	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
930	supplied_semantics	reference-semantics/semantics/subscript.k	97	97	rule	ordinary_rule	-	rule clampLo(J:Int, _STEP:Int) => J
931	supplied_semantics	reference-semantics/semantics/subscript.k	99	99	rule	ordinary_rule	-	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
932	supplied_semantics	reference-semantics/semantics/subscript.k	102	102	syntax	function_declaration	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
933	supplied_semantics	reference-semantics/semantics/subscript.k	103	103	rule	ordinary_rule	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
934	supplied_semantics	reference-semantics/semantics/subscript.k	105	105	rule	ordinary_rule	-	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
935	supplied_semantics	reference-semantics/semantics/subscript.k	109	109	syntax	function_declaration	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
936	supplied_semantics	reference-semantics/semantics/subscript.k	110	111	rule	ordinary_rule	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
