# Exhaustive K source inventory
# Inputs:
#   /reference/reference-semantics/semantics.k
#   /reference/reference-semantics/semantics/assert.k
#   /reference/reference-semantics/semantics/bool.k
#   /reference/reference-semantics/semantics/builtins.k
#   /reference/reference-semantics/semantics/call.k
#   /reference/reference-semantics/semantics/comprehension.k
#   /reference/reference-semantics/semantics/concrete.k
#   /reference/reference-semantics/semantics/controls.k
#   /reference/reference-semantics/semantics/core.k
#   /reference/reference-semantics/semantics/dict.k
#   /reference/reference-semantics/semantics/float.k
#   /reference/reference-semantics/semantics/functions.k
#   /reference/reference-semantics/semantics/int.k
#   /reference/reference-semantics/semantics/iter.k
#   /reference/reference-semantics/semantics/list.k
#   /reference/reference-semantics/semantics/methods.k
#   /reference/reference-semantics/semantics/operators.k
#   /reference/reference-semantics/semantics/range.k
#   /reference/reference-semantics/semantics/set.k
#   /reference/reference-semantics/semantics/sort.k
#   /reference/reference-semantics/semantics/str.k
#   /reference/reference-semantics/semantics/subscript.k
#   /reference/reference-semantics/semantics/syntax.k
#   /reference/reference-semantics/semantics/tuple.k
#   /candidate/verification.k
#   /candidate/spec.k
# TOTAL_RECORDS=934
# KIND_COUNTS=CLAIM:4,CONFIGURATION:1,CONTEXT:5,RULE:696,SYNTAX:228
# ATTRIBUTE_COUNTS=concrete:35,function:146,macro:4,macro-rec:1,no-evaluators:22,owise:26,priority:45,seqstrict:1,strict:2,symbol:25,total:107
id	file	line	kind	attributes	declaration_or_rule
829	/reference/reference-semantics/semantics/str.k	58	RULE	-	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
830	/reference/reference-semantics/semantics/str.k	59	RULE	-	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B) endmodule
831	/reference/reference-semantics/semantics/subscript.k	11	SYNTAX	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	/reference/reference-semantics/semantics/subscript.k	12	RULE	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
833	/reference/reference-semantics/semantics/subscript.k	13	RULE	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	/reference/reference-semantics/semantics/subscript.k	16	SYNTAX	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	/reference/reference-semantics/semantics/subscript.k	17	RULE	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
836	/reference/reference-semantics/semantics/subscript.k	18	RULE	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	/reference/reference-semantics/semantics/subscript.k	21	SYNTAX	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
838	/reference/reference-semantics/semantics/subscript.k	22	RULE	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
839	/reference/reference-semantics/semantics/subscript.k	23	RULE	-	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
840	/reference/reference-semantics/semantics/subscript.k	27	CONTEXT	-	context Subscript(HOLE, _)
841	/reference/reference-semantics/semantics/subscript.k	28	CONTEXT	-	context Subscript(_:Val, HOLE:Expr)
842	/reference/reference-semantics/semantics/subscript.k	31	RULE	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	/reference/reference-semantics/semantics/subscript.k	35	RULE	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	/reference/reference-semantics/semantics/subscript.k	37	SYNTAX	function	syntax Val ::= applyIndex(Val, Int) [function]
845	/reference/reference-semantics/semantics/subscript.k	38	RULE	-	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	/reference/reference-semantics/semantics/subscript.k	39	RULE	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	/reference/reference-semantics/semantics/subscript.k	40	RULE	-	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	/reference/reference-semantics/semantics/subscript.k	44	SYNTAX	-	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
849	/reference/reference-semantics/semantics/subscript.k	49	SYNTAX	-	syntax OptInt ::= "noB" | someB(Int)
850	/reference/reference-semantics/semantics/subscript.k	50	RULE	-	rule <k> #evalB(NoBound)  => noB ... </k>
851	/reference/reference-semantics/semantics/subscript.k	51	RULE	-	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
852	/reference/reference-semantics/semantics/subscript.k	52	RULE	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	/reference/reference-semantics/semantics/subscript.k	54	RULE	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	/reference/reference-semantics/semantics/subscript.k	55	RULE	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	/reference/reference-semantics/semantics/subscript.k	56	RULE	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	/reference/reference-semantics/semantics/subscript.k	58	RULE	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	/reference/reference-semantics/semantics/subscript.k	61	RULE	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	/reference/reference-semantics/semantics/subscript.k	63	SYNTAX	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	/reference/reference-semantics/semantics/subscript.k	64	RULE	-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	/reference/reference-semantics/semantics/subscript.k	66	RULE	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	/reference/reference-semantics/semantics/subscript.k	68	RULE	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	/reference/reference-semantics/semantics/subscript.k	72	SYNTAX	function,total	syntax Int ::= slStep(OptInt) [function, total]
863	/reference/reference-semantics/semantics/subscript.k	73	RULE	-	rule slStep(noB)          => 1
864	/reference/reference-semantics/semantics/subscript.k	74	RULE	-	rule slStep(someB(S:Int)) => S
865	/reference/reference-semantics/semantics/subscript.k	76	SYNTAX	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	/reference/reference-semantics/semantics/subscript.k	77	RULE	-	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
867	/reference/reference-semantics/semantics/subscript.k	79	RULE	-	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
868	/reference/reference-semantics/semantics/subscript.k	81	RULE	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
869	/reference/reference-semantics/semantics/subscript.k	83	SYNTAX	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	/reference/reference-semantics/semantics/subscript.k	84	RULE	-	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
871	/reference/reference-semantics/semantics/subscript.k	86	RULE	-	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
872	/reference/reference-semantics/semantics/subscript.k	88	RULE	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
873	/reference/reference-semantics/semantics/subscript.k	90	SYNTAX	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	/reference/reference-semantics/semantics/subscript.k	91	RULE	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
875	/reference/reference-semantics/semantics/subscript.k	93	RULE	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
876	/reference/reference-semantics/semantics/subscript.k	96	SYNTAX	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
877	/reference/reference-semantics/semantics/subscript.k	97	RULE	-	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
878	/reference/reference-semantics/semantics/subscript.k	99	RULE	-	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
879	/reference/reference-semantics/semantics/subscript.k	102	SYNTAX	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	/reference/reference-semantics/semantics/subscript.k	103	RULE	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
881	/reference/reference-semantics/semantics/subscript.k	105	RULE	-	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
882	/reference/reference-semantics/semantics/subscript.k	109	SYNTAX	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	/reference/reference-semantics/semantics/subscript.k	110	RULE	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	/reference/reference-semantics/semantics/subscript.k	113	RULE	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	/reference/reference-semantics/semantics/subscript.k	116	SYNTAX	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	/reference/reference-semantics/semantics/subscript.k	117	RULE	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	/reference/reference-semantics/semantics/subscript.k	120	RULE	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)) endmodule
888	/reference/reference-semantics/semantics/syntax.k	9	SYNTAX	macro,strict,seqstrict	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
889	/reference/reference-semantics/semantics/syntax.k	32	SYNTAX	-	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
890	/reference/reference-semantics/semantics/syntax.k	33	SYNTAX	-	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
891	/reference/reference-semantics/semantics/syntax.k	34	SYNTAX	-	syntax Entries  ::= List{Entry, ","}
892	/reference/reference-semantics/semantics/syntax.k	35	SYNTAX	-	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
893	/reference/reference-semantics/semantics/syntax.k	36	SYNTAX	-	syntax CompFors ::= List{CompFor, ""}
894	/reference/reference-semantics/semantics/syntax.k	37	SYNTAX	-	syntax Exprs    ::= List{Expr, ","}
895	/reference/reference-semantics/semantics/syntax.k	38	SYNTAX	-	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
896	/reference/reference-semantics/semantics/syntax.k	39	SYNTAX	-	syntax Bound    ::= Expr | "NoBound"
897	/reference/reference-semantics/semantics/syntax.k	41	SYNTAX	strict	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
898	/reference/reference-semantics/semantics/syntax.k	56	SYNTAX	-	syntax Stmts      ::= List{Stmt, ""}
899	/reference/reference-semantics/semantics/syntax.k	57	SYNTAX	-	syntax Params     ::= "Params" "(" ParamNames ")"
900	/reference/reference-semantics/semantics/syntax.k	58	SYNTAX	-	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
901	/reference/reference-semantics/semantics/syntax.k	59	SYNTAX	-	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
902	/reference/reference-semantics/semantics/syntax.k	60	SYNTAX	-	syntax ParamNames ::= List{String, ","}
903	/reference/reference-semantics/semantics/syntax.k	61	SYNTAX	-	syntax Module     ::= "Module" "(" Stmts ")" endmodule
904	/reference/reference-semantics/semantics/tuple.k	10	RULE	-	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
905	/reference/reference-semantics/semantics/tuple.k	11	RULE	-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
906	/reference/reference-semantics/semantics/tuple.k	14	SYNTAX	-	syntax ApplyK ::= "toTuple"
907	/reference/reference-semantics/semantics/tuple.k	15	RULE	-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	/reference/reference-semantics/semantics/tuple.k	16	RULE	-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	/reference/reference-semantics/semantics/tuple.k	18	RULE	-	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
910	/reference/reference-semantics/semantics/tuple.k	20	RULE	-	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
911	/reference/reference-semantics/semantics/tuple.k	21	RULE	-	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
912	/reference/reference-semantics/semantics/tuple.k	23	RULE	-	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
913	/reference/reference-semantics/semantics/tuple.k	24	SYNTAX	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	/reference/reference-semantics/semantics/tuple.k	25	RULE	-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	/reference/reference-semantics/semantics/tuple.k	26	RULE	-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
916	/reference/reference-semantics/semantics/tuple.k	28	RULE	-	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
917	/reference/reference-semantics/semantics/tuple.k	31	SYNTAX	-	syntax KItem ::= #bindTgt(Expr, Val)
918	/reference/reference-semantics/semantics/tuple.k	32	RULE	-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	/reference/reference-semantics/semantics/tuple.k	35	RULE	priority	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
920	/reference/reference-semantics/semantics/tuple.k	42	RULE	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	/reference/reference-semantics/semantics/tuple.k	43	RULE	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
922	/reference/reference-semantics/semantics/tuple.k	44	RULE	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
923	/reference/reference-semantics/semantics/tuple.k	49	SYNTAX	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	/reference/reference-semantics/semantics/tuple.k	50	RULE	-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	/reference/reference-semantics/semantics/tuple.k	51	RULE	-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
926	/reference/reference-semantics/semantics/tuple.k	52	RULE	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	/reference/reference-semantics/semantics/tuple.k	55	RULE	-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	/reference/reference-semantics/semantics/tuple.k	57	RULE	-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k> endmodule
929	/candidate/verification.k	10	SYNTAX	-	syntax KItem ::= "#isEqualToSumEven" "(" Int ")"
930	/candidate/verification.k	12	RULE	-	rule <k> #isEqualToSumEven(N:Int) => Call( closureVal( ("n", .ParamNames), (Return( BoolOp( "and", ( Compare(Name("n"), CmpOp(">=", Int(8))) , Compare( BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(0))) , .Exprs))) .Stmts), 0), (N, .Exprs)) ... </k> endmodule
931	/candidate/spec.k	7	CLAIM	-	claim <k> #isEqualToSumEven(N:Int) => (N >=Int 8 andBool pyMod(N, 2) ==Int 0) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
932	/candidate/spec.k	27	CLAIM	-	claim <k> #isEqualToSumEven(N:Int) => true </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N >=Int 8 andBool pyMod(N, 2) ==Int 0
933	/candidate/spec.k	43	CLAIM	-	claim <k> #isEqualToSumEven(N:Int) => false </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N <Int 8
934	/candidate/spec.k	59	CLAIM	-	claim <k> #isEqualToSumEven(N:Int) => false </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N >=Int 8 andBool pyMod(N, 2) =/=Int 0 endmodule
