id,file,line,kind,flags,decision,declaration
682,reference-semantics/semantics/methods.k,16,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
683,reference-semantics/semantics/methods.k,19,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"
684,reference-semantics/semantics/methods.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"
685,reference-semantics/semantics/methods.k,21,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
686,reference-semantics/semantics/methods.k,26,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
687,reference-semantics/semantics/methods.k,27,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]"
688,reference-semantics/semantics/methods.k,28,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq"
689,reference-semantics/semantics/methods.k,29,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS"
690,reference-semantics/semantics/methods.k,30,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))"
691,reference-semantics/semantics/methods.k,34,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
692,reference-semantics/semantics/methods.k,35,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= cntSub(IntSeq, IntSeq) [function]"
693,reference-semantics/semantics/methods.k,36,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntSub(.IntSeq, _:IntSeq) => 0"
694,reference-semantics/semantics/methods.k,37,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0"
695,reference-semantics/semantics/methods.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0"
696,reference-semantics/semantics/methods.k,41,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]"
697,reference-semantics/semantics/methods.k,42,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0"
698,reference-semantics/semantics/methods.k,43,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]"
699,reference-semantics/semantics/methods.k,44,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0"
700,reference-semantics/semantics/methods.k,47,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
701,reference-semantics/semantics/methods.k,48,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= trimWS(IntSeq) [function, total]"
702,reference-semantics/semantics/methods.k,49,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule trimWS(.IntSeq) => .IntSeq
703,reference-semantics/semantics/methods.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)"
704,reference-semantics/semantics/methods.k,51,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)"
705,reference-semantics/semantics/methods.k,52,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]"
706,reference-semantics/semantics/methods.k,53,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)"
707,reference-semantics/semantics/methods.k,54,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revISAcc(.IntSeq, A:IntSeq) => A"
708,reference-semantics/semantics/methods.k,55,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))"
709,reference-semantics/semantics/methods.k,58,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
710,reference-semantics/semantics/methods.k,61,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
711,reference-semantics/semantics/methods.k,64,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
712,reference-semantics/semantics/methods.k,65,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= cntOccVS(ValSeq, Val) [function, total]"
713,reference-semantics/semantics/methods.k,66,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntOccVS(.ValSeq, _:Val)                => 0"
714,reference-semantics/semantics/methods.k,67,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V"
715,reference-semantics/semantics/methods.k,68,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)"
716,reference-semantics/semantics/methods.k,72,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
717,reference-semantics/semantics/methods.k,75,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result"
718,reference-semantics/semantics/methods.k,76,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)"
719,reference-semantics/semantics/methods.k,77,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)"
720,reference-semantics/semantics/methods.k,79,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)"
721,reference-semantics/semantics/methods.k,82,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]"
722,reference-semantics/semantics/methods.k,83,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule flushTok(ACC:ValSeq, .IntSeq)            => ACC"
723,reference-semantics/semantics/methods.k,84,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))"
724,reference-semantics/semantics/methods.k,85,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= isWSC(Int) [function, total]"
725,reference-semantics/semantics/methods.k,86,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
726,reference-semantics/semantics/methods.k,89,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)]"
727,reference-semantics/semantics/methods.k,94,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
728,reference-semantics/semantics/methods.k,97,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token"
729,reference-semantics/semantics/methods.k,98,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)"
730,reference-semantics/semantics/methods.k,99,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP"
731,reference-semantics/semantics/methods.k,101,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)"
732,reference-semantics/semantics/methods.k,104,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
733,reference-semantics/semantics/methods.k,106,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]"
734,reference-semantics/semantics/methods.k,107,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq"
735,reference-semantics/semantics/methods.k,108,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A"
736,reference-semantics/semantics/methods.k,109,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)"
737,reference-semantics/semantics/methods.k,112,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= isUpperC(Int) [function, total]"
738,reference-semantics/semantics/methods.k,113,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
739,reference-semantics/semantics/methods.k,115,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= isLowerC(Int) [function, total]"
740,reference-semantics/semantics/methods.k,116,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
741,reference-semantics/semantics/methods.k,118,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= isAlphaC(Int) [function, total]"
742,reference-semantics/semantics/methods.k,119,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
743,reference-semantics/semantics/methods.k,121,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= isDigitC(Int) [function, total]"
744,reference-semantics/semantics/methods.k,122,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
745,reference-semantics/semantics/methods.k,124,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= hasUpper(IntSeq) [function, total]"
746,reference-semantics/semantics/methods.k,125,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule hasUpper(.IntSeq) => false
747,reference-semantics/semantics/methods.k,126,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)"
748,reference-semantics/semantics/methods.k,128,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= hasLower(IntSeq) [function, total]"
749,reference-semantics/semantics/methods.k,129,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule hasLower(.IntSeq) => false
750,reference-semantics/semantics/methods.k,130,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)"
751,reference-semantics/semantics/methods.k,132,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= allAlpha(IntSeq) [function, total]"
752,reference-semantics/semantics/methods.k,133,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule allAlpha(.IntSeq) => true
753,reference-semantics/semantics/methods.k,134,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)"
754,reference-semantics/semantics/methods.k,136,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= allDigit(IntSeq) [function, total]"
755,reference-semantics/semantics/methods.k,137,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule allDigit(.IntSeq) => true
756,reference-semantics/semantics/methods.k,138,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)"
757,reference-semantics/semantics/methods.k,140,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= lowerC(Int) [function, total]"
758,reference-semantics/semantics/methods.k,142,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
759,reference-semantics/semantics/methods.k,143,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule lowerC(C:Int) => C         [owise]
760,reference-semantics/semantics/methods.k,145,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= upperC(Int) [function, total]"
761,reference-semantics/semantics/methods.k,146,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
762,reference-semantics/semantics/methods.k,147,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule upperC(C:Int) => C         [owise]
763,reference-semantics/semantics/methods.k,149,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= swapC(Int) [function, total]"
764,reference-semantics/semantics/methods.k,150,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
765,reference-semantics/semantics/methods.k,151,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
766,reference-semantics/semantics/methods.k,152,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule swapC(C:Int) => C         [owise]
767,reference-semantics/semantics/methods.k,154,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= mapLower(IntSeq) [function, total]"
768,reference-semantics/semantics/methods.k,155,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule mapLower(.IntSeq) => .IntSeq
769,reference-semantics/semantics/methods.k,156,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))"
770,reference-semantics/semantics/methods.k,158,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= mapUpper(IntSeq) [function, total]"
771,reference-semantics/semantics/methods.k,159,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule mapUpper(.IntSeq) => .IntSeq
772,reference-semantics/semantics/methods.k,160,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))"
773,reference-semantics/semantics/methods.k,162,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= mapSwap(IntSeq) [function, total]"
774,reference-semantics/semantics/methods.k,163,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule mapSwap(.IntSeq) => .IntSeq
775,reference-semantics/semantics/methods.k,164,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))"
776,reference-semantics/semantics/methods.k,166,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]"
777,reference-semantics/semantics/methods.k,167,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule startsWith(.IntSeq, _:IntSeq)               => true"
778,reference-semantics/semantics/methods.k,168,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false"
779,reference-semantics/semantics/methods.k,169,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs) endmodule"
780,reference-semantics/semantics/operators.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
781,reference-semantics/semantics/operators.k,8,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
782,reference-semantics/semantics/operators.k,10,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>"
783,reference-semantics/semantics/operators.k,12,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>"
784,reference-semantics/semantics/operators.k,15,context,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"context Compare(HOLE, _)"
785,reference-semantics/semantics/operators.k,16,context,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"context Compare(_:Val, CmpOp(_, HOLE))"
786,reference-semantics/semantics/operators.k,17,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]"
787,reference-semantics/semantics/operators.k,19,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"
788,reference-semantics/semantics/operators.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
789,reference-semantics/semantics/operators.k,25,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
790,reference-semantics/semantics/operators.k,28,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]"
791,reference-semantics/semantics/operators.k,34,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
792,reference-semantics/semantics/operators.k,38,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
793,reference-semantics/semantics/operators.k,44,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] endmodule"
794,reference-semantics/semantics/range.k,6,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
795,reference-semantics/semantics/range.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
796,reference-semantics/semantics/range.k,9,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= inRange(Int, Int, Int) [function, total]"
797,reference-semantics/semantics/range.k,10,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)"
798,reference-semantics/semantics/range.k,12,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= rangeLen(Int, Int, Int) [function]"
799,reference-semantics/semantics/range.k,13,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO"
800,reference-semantics/semantics/range.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO"
801,reference-semantics/semantics/range.k,17,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)"
802,reference-semantics/semantics/range.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)"
803,reference-semantics/semantics/range.k,23,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST) endmodule"
804,reference-semantics/semantics/set.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
805,reference-semantics/semantics/set.k,8,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,syntax Val ::= setV(IntSeq)
806,reference-semantics/semantics/set.k,11,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= codeIn(Int, IntSeq) [function, total]"
807,reference-semantics/semantics/set.k,12,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule codeIn(_:Int, .IntSeq)                => false"
808,reference-semantics/semantics/set.k,13,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)"
809,reference-semantics/semantics/set.k,16,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]"
810,reference-semantics/semantics/set.k,18,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)"
811,reference-semantics/semantics/set.k,19,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC"
812,reference-semantics/semantics/set.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)"
813,reference-semantics/semantics/set.k,22,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)"
814,reference-semantics/semantics/set.k,25,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]"
815,reference-semantics/semantics/set.k,26,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)"
816,reference-semantics/semantics/set.k,27,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))"
817,reference-semantics/semantics/set.k,31,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]"
818,reference-semantics/semantics/set.k,32,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule subsetCodes(.IntSeq, _:IntSeq)                => true"
819,reference-semantics/semantics/set.k,33,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)"
820,reference-semantics/semantics/set.k,35,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]"
821,reference-semantics/semantics/set.k,36,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)"
