file	line	kind	attributes	text
reference-semantics/semantics/syntax.k	9	syntax-macro	strict(2);seqstrict(2, 3);macro;macro;strict(1);strict(1)	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
reference-semantics/semantics/syntax.k	32	syntax		syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
reference-semantics/semantics/syntax.k	33	syntax		syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
reference-semantics/semantics/syntax.k	34	syntax		syntax Entries  ::= List{Entry, ","}
reference-semantics/semantics/syntax.k	35	syntax		syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
reference-semantics/semantics/syntax.k	36	syntax		syntax CompFors ::= List{CompFor, ""}
reference-semantics/semantics/syntax.k	37	syntax		syntax Exprs    ::= List{Expr, ","}
reference-semantics/semantics/syntax.k	38	syntax		syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
reference-semantics/semantics/syntax.k	39	syntax		syntax Bound    ::= Expr | "NoBound"
reference-semantics/semantics/syntax.k	41	syntax	strict(2);strict(3);strict(2);strict(1);strict;strict;strict	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
reference-semantics/semantics/syntax.k	56	syntax		syntax Stmts      ::= List{Stmt, ""}
reference-semantics/semantics/syntax.k	57	syntax		syntax Params     ::= "Params" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	58	syntax		syntax CellVars   ::= "CellVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	59	syntax		syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	60	syntax		syntax ParamNames ::= List{String, ","}
reference-semantics/semantics/syntax.k	61	syntax		syntax Module     ::= "Module" "(" Stmts ")"
reference-semantics/semantics/syntax.k	62	endmodule		endmodule
reference-semantics/semantics/tuple.k	3	module		module MPY-TUPLE
reference-semantics/semantics/tuple.k	4	import		imports MPY-CORE
reference-semantics/semantics/tuple.k	5	import		imports MPY-ITER
reference-semantics/semantics/tuple.k	6	import		imports MPY-LIST
reference-semantics/semantics/tuple.k	7	import		imports MPY-METHODS
reference-semantics/semantics/tuple.k	10	rule-operational		rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11	rule-operational		rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	14	syntax		syntax ApplyK ::= "toTuple"
reference-semantics/semantics/tuple.k	15	rule-operational		rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16	rule-operational		rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	18	rule-equational		rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
reference-semantics/semantics/tuple.k	20	rule-operational		rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
reference-semantics/semantics/tuple.k	21	rule-operational		rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
reference-semantics/semantics/tuple.k	23	rule-equational		rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
reference-semantics/semantics/tuple.k	24	syntax-function	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	25	rule-equational		rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26	rule-equational		rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
reference-semantics/semantics/tuple.k	28	rule-equational		rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/tuple.k	31	syntax		syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	32	rule-operational		rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35	rule-operational	priority(40)	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
reference-semantics/semantics/tuple.k	42	rule-operational		rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43	rule-operational		rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44	rule-operational	priority(40)	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	49	syntax		syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	50	rule-operational		rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51	rule-operational		rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52	rule-operational	priority(40)	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55	rule-operational		rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57	rule-operational		rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
reference-semantics/semantics/tuple.k	58	endmodule		endmodule
verification.k	1	requires		requires "reference-semantics/semantics.k"
verification.k	3	module		module FILTER-VERIFICATION
verification.k	4	import		imports MPY
verification.k	6	syntax-macro	macro	syntax Stmt ::= "FILTER-LOOP-BODY" [macro]
verification.k	7	rule-macro		rule FILTER-LOOP-BODY => If( Call(Name("isinstance"), Name("value"), Name("int")), Expr(Call(Attribute(Name("result"), "append"), Name("value"))), .Stmts)
verification.k	13	syntax-macro	macro	syntax Stmts ::= "FILTER-FUNCTION-BODY" [macro]
verification.k	14	rule-macro		rule FILTER-FUNCTION-BODY => Expr(Str("Filter values, retaining only integers in their original order.")) Assign(Name("result"), ListExpr(.Exprs)) For(Name("value"), Name("values"), FILTER-LOOP-BODY) Return(Name("result"))
verification.k	20	syntax-macro	macro	syntax Val ::= "FILTER-CLOSURE" [macro]
verification.k	21	rule-macro		rule FILTER-CLOSURE => closureVal(("values", .ParamNames), FILTER-FUNCTION-BODY, 0)
verification.k	24	syntax-macro	macro	syntax Module ::= "FILTER-PROGRAM" [macro]
verification.k	25	rule-macro		rule FILTER-PROGRAM => Module( ImportFrom("typing", "List", "Any") FuncDef("filter_integers", Params("values"), FILTER-FUNCTION-BODY))
verification.k	29	endmodule		endmodule
spec.k	1	requires		requires "verification.k"
spec.k	3	module		module FILTER-SPEC
spec.k	4	import		imports FILTER-VERIFICATION
spec.k	6	claim		claim [empty]: <k> #loadAll(FILTER-PROGRAM) ~> Call(Name("filter_integers"), list(.ValSeq)) => ref(0) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0  |-> scope("filter_integers" |-> FILTER-CLOSURE, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(.ValSeq) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
spec.k	29	claim		claim [prompt-example-one]: <k> #loadAll(FILTER-PROGRAM) ~> Call( Name("filter_integers"), list(vCons(str(S:IntSeq), vCons(F:Float, vCons(I:Int, .ValSeq))))) => ref(0) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0  |-> scope("filter_integers" |-> FILTER-CLOSURE, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(vCons(I, .ValSeq)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
spec.k	56	claim		claim [prompt-example-two]: <k> #loadAll(FILTER-PROGRAM) ~> Call( Name("filter_integers"), list(vCons(I1:Int, vCons(I2:Int, vCons(I3:Int, vCons(str(S:IntSeq), vCons(dictV(.ValSeq, .ValSeq), vCons(list(.ValSeq), .ValSeq)))))))) => ref(0) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0  |-> scope("filter_integers" |-> FILTER-CLOSURE, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(vCons(I1, vCons(I2, vCons(I3, .ValSeq)))) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
spec.k	90	claim		claim [order-and-scalars]: <k> #loadAll(FILTER-PROGRAM) ~> Call( Name("filter_integers"), list(vCons(B:Bool, vCons(A:Int, vCons(noneV, vCons(str(S:IntSeq), vCons(C:Int, .ValSeq))))))) => ref(0) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0  |-> scope("filter_integers" |-> FILTER-CLOSURE, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(vCons(A, vCons(C, .ValSeq))) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
spec.k	120	endmodule		endmodule
