id	file	line	kind	attributes	role	review_decision	normalized_declaration
357	semantics/core.k	219	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
358	semantics/core.k	223	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= vsLen(ValSeq) [function, total]
359	semantics/core.k	224	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule vsLen(.ValSeq)                => 0
360	semantics/core.k	225	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	semantics/core.k	227	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= isLen(IntSeq) [function, total]
362	semantics/core.k	228	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isLen(.IntSeq)                => 0
363	semantics/core.k	229	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
364	semantics/core.k	233	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	semantics/core.k	234	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
366	semantics/core.k	235	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
367	semantics/core.k	236	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
368	semantics/core.k	238	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
369	semantics/dict.k	20	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
370	semantics/dict.k	23	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	semantics/dict.k	26	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	semantics/dict.k	27	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	semantics/dict.k	28	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	semantics/dict.k	30	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	semantics/dict.k	32	rule	total	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
376	semantics/dict.k	37	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	semantics/dict.k	38	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dHasKey(.ValSeq, _:Val)                => false
378	semantics/dict.k	39	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
379	semantics/dict.k	40	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
380	semantics/dict.k	43	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	semantics/dict.k	44	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
382	semantics/dict.k	45	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
383	semantics/dict.k	49	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	semantics/dict.k	50	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
385	semantics/dict.k	52	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
386	semantics/dict.k	54	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
387	semantics/dict.k	58	rule	priority(40),k	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
388	semantics/dict.k	63	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	semantics/dict.k	64	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= applyIndexD(Val, Val) [function]
390	semantics/dict.k	65	rule	priority(45),k	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
391	semantics/dict.k	70	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= dictSet(Val, Val, Val) [function]
392	semantics/dict.k	71	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
393	semantics/dict.k	76	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #dsetK(String, Val)
394	semantics/dict.k	77	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	semantics/dict.k	78	rule	 X <- dictSet({M[X,X	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
396	semantics/dict.k	82	rule	X,X	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
397	semantics/dict.k	86	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #dsetV(Val, Val, Val)
398	semantics/dict.k	87	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
399	semantics/dict.k	90	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= normIdxD(Int, Int) [function, total]
400	semantics/dict.k	91	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
401	semantics/dict.k	92	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
402	semantics/dict.k	95	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
403	semantics/dict.k	97	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	semantics/dict.k	98	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	semantics/dict.k	99	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
406	semantics/dict.k	101	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
407	semantics/dict.k	102	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
408	semantics/dict.k	103	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
409	semantics/float.k	20	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= Float
410	semantics/float.k	21	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
411	semantics/float.k	24	syntax	function, total, symbol(intFloatDiv), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
412	semantics/float.k	25	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
413	semantics/float.k	27	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
414	semantics/float.k	30	syntax	function, total, symbol(divII), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
415	semantics/float.k	31	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
416	semantics/float.k	32	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used).
417	semantics/float.k	37	syntax	function, total, symbol(floatMod), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
418	semantics/float.k	38	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
419	semantics/float.k	39	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them.
420	semantics/float.k	43	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
421	semantics/float.k	44	rule	no-evaluators,concrete	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)
422	semantics/float.k	50	syntax	function, total, symbol(floatLt), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
423	semantics/float.k	51	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
424	semantics/float.k	52	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
425	semantics/float.k	54	syntax	function, total, symbol(absF), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
426	semantics/float.k	55	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule absF(F:Float) => absFloat(F) [concrete]
427	semantics/float.k	56	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBuiltin("abs", F:Float, .Vals) => absF(F) // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value).
428	semantics/float.k	61	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Import(_:String) => .K ... </k> // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
429	semantics/float.k	65	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= "#mathCeil"
430	semantics/float.k	66	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
431	semantics/float.k	67	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k> // math.floor(x) — same interception shape as math.ceil
432	semantics/float.k	70	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= "#mathFloor"
433	semantics/float.k	71	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
434	semantics/float.k	72	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
435	semantics/float.k	73	syntax	function, total, symbol(floorFI)	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
436	semantics/float.k	74	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule floorFI(I:Int)   => I                        [concrete]
437	semantics/float.k	75	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete] // bare floor/ceil (bound by `from math import floor, ceil`)
438	semantics/float.k	78	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
439	semantics/float.k	79	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V) // math.pow(x, y) — a two-arg interception onto powF (ints promote)
440	semantics/float.k	82	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
441	semantics/float.k	83	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
442	semantics/float.k	84	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
443	semantics/float.k	85	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
444	semantics/float.k	86	syntax	function, total, symbol(toF)	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Float ::= toF(Val) [function, total, symbol(toF)]
445	semantics/float.k	87	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule toF(F:Float) => F        [concrete]
446	semantics/float.k	88	rule	concrete,concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule toF(I:Int)   => intToF(I) [concrete] // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
447	semantics/float.k	93	syntax	function, total, symbol(ceilF)	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
